First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Yuki,Kondo,http://ufcstats.com/fighter-details/1fe7adb23b3eedfb,,60,33,9,"5' 11""",183 lbs.,--,Southpaw,"Jul 17, 1975",1.14,42%,2.57,51%,0.76,41%,37%,0.5
Syuri,Kondo,http://ufcstats.com/fighter-details/a851c35f58199231,,6,3,0,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989",5.40,44%,7.22,58%,0.00,0%,83%,0.3
Mantas,Kondratavicius,http://ufcstats.com/fighter-details/3cc506f115cbb9d5,,7,1,0,--,185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cheick,Kongo,http://ufcstats.com/fighter-details/1eacf73d6a0055dc,,27,10,2,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975",3.33,56%,1.28,54%,2.30,56%,52%,0.2
Andrei,Kopylov,http://ufcstats.com/fighter-details/dd39f1ca787a3d9d,,6,11,0,"6' 2""",265 lbs.,--,Orthodox,"Jul 16, 1965",0.33,66%,4.31,40%,0.00,0%,0%,0.0
Roman,Kopylov,http://ufcstats.com/fighter-details/9d83f6da776ff7d6,,14,3,0,"6' 0""",185 lbs.,"75""",Southpaw,"May 04, 1991",4.96,50%,4.86,55%,1.17,42%,87%,0.0
Bruno,Korea,http://ufcstats.com/fighter-details/6c011be66326ad97,,7,3,0,"5' 6""",135 lbs.,"65""",,"Jun 28, 1991",2.12,34%,3.96,42%,0.00,0%,25%,0.0
Chungreng,Koren,http://ufcstats.com/fighter-details/000774e57404d8c7,The Indian Rhino,7,1,0,--,135 lbs.,--,,"Feb 01, 1998",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Andrey,Koreshkov,http://ufcstats.com/fighter-details/aee885b8ca29ab4f,Spartan,19,2,0,"6' 0""",170 lbs.,--,,"Aug 23, 1990",2.84,39%,1.92,63%,4.80,53%,0%,0.0
Josh,Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15,,17,11,0,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 30, 1977",1.79,36%,2.27,63%,2.46,48%,64%,0.4
Steven,Koslow,http://ufcstats.com/fighter-details/84512339473dd300,Obi Won Shinobi The Pillow,6,1,0,"5' 7""",125 lbs.,"69""",Switch,"Jan 22, 1997",0.77,37%,3.73,40%,5.28,55%,0%,1.1
Naoyuki,Kotani,http://ufcstats.com/fighter-details/bc8f6b42767e28df,,34,14,7,"5' 8""",155 lbs.,"66""",Southpaw,"Dec 08, 1981",1.02,31%,2.89,50%,0.83,16%,46%,0.8
Ilya,Kotau,http://ufcstats.com/fighter-details/a68d57ae177a5815,,1,2,0,--,170 lbs.,--,,--,3.94,40%,4.38,44%,6.57,100%,100%,6.6
Iouri,Kotchkine,http://ufcstats.com/fighter-details/c6becb722706c7d8,,7,4,1,"6' 2""",235 lbs.,--,Orthodox,--,0.67,38%,4.92,15%,0.00,0%,25%,0.0
Matt,Kovacs,http://ufcstats.com/fighter-details/8fbcd82bf7f352bf,300,12,16,0,"6' 0""",244 lbs.,--,Orthodox,--,1.47,22%,4.87,44%,1.00,25%,0%,0.0
Marcus,Kowal,http://ufcstats.com/fighter-details/ad0e42800a0d8977,,3,1,1,--,135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Karolina,Kowalkiewicz,http://ufcstats.com/fighter-details/d7c3816669784109,,16,9,0,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985",5.54,43%,5.51,57%,0.31,22%,74%,0.2
Steve,Kozola,http://ufcstats.com/fighter-details/fc36e2352dccf2a4,,8,0,0,--,155 lbs.,--,,--,3.90,39%,4.36,50%,2.34,100%,100%,0.0
Derrick,Krantz,http://ufcstats.com/fighter-details/714e1e0681ddb703,D-Rock,22,12,0,"5' 10""",170 lbs.,"72""",Orthodox,"Jan 13, 1988",2.07,37%,4.03,50%,3.18,50%,0%,0.8
James,Krause,http://ufcstats.com/fighter-details/8f6a18831a120817,The,28,9,0,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.79,49%,4.11,61%,0.96,18%,59%,0.9
Pascal,Krauss,http://ufcstats.com/fighter-details/a01e84abefd85ec0,Panzer,11,2,0,"6' 1""",170 lbs.,--,Orthodox,"Apr 19, 1987",5.45,47%,3.88,59%,1.53,50%,60%,0.9
Rene,Kronvold,http://ufcstats.com/fighter-details/db05271715bb4874,,5,1,0,"5' 8""",170 lbs.,--,Orthodox,--,0.82,100%,2.47,60%,0.00,0%,66%,4.1
Kaynan,Kruschewsky,http://ufcstats.com/fighter-details/ca36633b80be4a78,Bahia,15,3,0 (1 NC),"6' 0""",155 lbs.,"73""",Orthodox,"Apr 04, 1991",5.67,50%,5.71,46%,2.74,100%,75%,2.1
Jorgen,Kruth,http://ufcstats.com/fighter-details/6071d786f6187810,The Last Viking,5,0,0,"6' 2""",205 lbs.,--,,"May 08, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nikita,Krylov,http://ufcstats.com/fighter-details/1091d4d957141094,The Miner,30,10,0,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",4.33,54%,2.49,44%,2.24,38%,53%,1.4
Mariusz,Ksiazkiewicz,http://ufcstats.com/fighter-details/ab16537dd1e5e81d,The Iron Pol,8,1,0,"6' 3""",185 lbs.,"75""",Southpaw,"Oct 04, 1989",0.93,45%,3.40,39%,4.00,100%,0%,2.0
Junya,Kudo,http://ufcstats.com/fighter-details/487c170da059857d,,10,7,2,--,135 lbs.,--,Orthodox,--,1.85,71%,4.44,33%,0.00,0%,0%,0.0
John,Kuhner,http://ufcstats.com/fighter-details/a272656ad662ac53,,1,2,0,--,170 lbs.,--,,"Oct 12, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Michael,Kuiper,http://ufcstats.com/fighter-details/b7f38813485745da,,15,5,0,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",3.28,54%,3.62,54%,2.30,55%,79%,0.0
Anton,Kuivanen,http://ufcstats.com/fighter-details/706f8e2b34e8e18b,,24,10,0,"5' 8""",155 lbs.,"72""",Orthodox,"May 01, 1984",2.27,38%,1.63,67%,1.20,100%,71%,0.4
Maiju,Kujala,http://ufcstats.com/fighter-details/4e77d070239699e2,,6,3,0,--,135 lbs.,--,,--,2.50,40%,5.50,36%,0.00,0%,50%,0.0
Sumit,Kumar,http://ufcstats.com/fighter-details/a0a625221e0dd339,The Indian Kid,8,1,0,"5' 5""",125 lbs.,"66""",Orthodox,"Sep 09, 2000",2.80,24%,4.67,46%,6.00,30%,60%,0.0
Aleksei,Kunchenko,http://ufcstats.com/fighter-details/e2ccd9a9ace60de7,,20,2,0,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",3.67,44%,2.83,63%,0.25,33%,80%,0.0
Rizvan,Kuniev,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,,12,2,1 (1 NC),"6' 4""",240 lbs.,"76""",Orthodox,"Mar 10, 1992",5.82,72%,1.25,55%,2.82,75%,100%,0.0
Keigo,Kunihara,http://ufcstats.com/fighter-details/782a2a17d3e38fdf,,3,2,0,"6' 0""",235 lbs.,--,Orthodox,--,0.17,10%,1.99,57%,4.97,40%,100%,2.5
Kiichi,Kunimoto,http://ufcstats.com/fighter-details/71df36d6d8cf0d74,Strasser,18,7,2 (1 NC),"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981",1.87,44%,3.92,41%,1.59,20%,28%,0.3
Jon,Kunneman,http://ufcstats.com/fighter-details/2694c4997a51ed01,AK-47,10,0,0,--,185 lbs.,--,,"Jul 14, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Leo,Kuntz,http://ufcstats.com/fighter-details/6905d45bd71b50a9,The Lion,18,4,1,"5' 10""",155 lbs.,--,Orthodox,"Oct 03, 1983",1.68,32%,3.80,45%,1.99,25%,33%,0.7
Korey,Kuppe,http://ufcstats.com/fighter-details/780a2897055e3ee3,,8,4,0,"6' 5""",170 lbs.,"77""",Switch,"Jan 23, 1989",0.73,73%,1.33,31%,0.00,0%,69%,1.0
Ramazan,Kuramagomedov,http://ufcstats.com/fighter-details/b6a73e6f11a8835c,,8,0,0,"6' 1""",170 lbs.,"73""",Orthodox,"Aug 23, 1996",11.67,67%,9.13,54%,1.00,14%,0%,0.0
Tsuyoshi,Kurihara,http://ufcstats.com/fighter-details/032b65d5fff611b2,,10,8,2,"5' 10""",185 lbs.,--,Orthodox,"Jul 13, 1973",0.00,0%,12.00,50%,0.00,0%,0%,0.0
Eldari,Kurtanidze,http://ufcstats.com/fighter-details/4c78fc005a53831d,,0,1,0,"5' 6""",235 lbs.,--,Orthodox,"Apr 16, 1972",0.47,20%,3.72,60%,0.00,0%,0%,0.0
Kyle,Kurtz,http://ufcstats.com/fighter-details/b490def93478ae29,,7,5,0,--,170 lbs.,--,,--,1.31,36%,2.95,52%,1.23,20%,0%,2.5
Guram,Kutateladze,http://ufcstats.com/fighter-details/7772b283d288dbe2,Georgian Viking,13,5,0,"5' 11""",155 lbs.,"72""",Orthodox,"Jan 08, 1992",3.53,45%,4.22,54%,0.61,15%,75%,0.0
Vadym,Kutsyi,http://ufcstats.com/fighter-details/aeb2bcd4371f40d5,,17,2,0,"6' 0""",170 lbs.,"71""",Orthodox,"Jul 18, 1991",5.53,48%,4.94,55%,3.53,40%,0%,0.0
Lina,Kvokov,http://ufcstats.com/fighter-details/843dd76c50cae0f6,,0,3,0,"5' 9""",135 lbs.,--,Orthodox,--,2.31,30%,12.12,19%,0.00,0%,0%,0.0
Kaleo,Kwan,http://ufcstats.com/fighter-details/2545c7f47a65bca3,Leo Boy,11,16,0,"5' 7""",155 lbs.,--,,"Aug 01, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jarrod,Kwitty,http://ufcstats.com/fighter-details/849d15ed7e3a0e97,,2,2,0,"5' 8""",185 lbs.,--,,--,0.53,50%,4.40,32%,8.00,50%,0%,2.0
Mike,Kyle,http://ufcstats.com/fighter-details/56b8b24f65f9f057,MAK,22,14,1 (2 NC),"6' 4""",205 lbs.,"77""",Orthodox,"Mar 31, 1980",3.93,51%,3.35,49%,1.33,62%,50%,0.8
Lisa,Kyriacou,http://ufcstats.com/fighter-details/edbc609a3b0d2aba,The Savage,7,2,0,"5' 5""",125 lbs.,"64""",Orthodox,"Nov 17, 1993",4.67,41%,4.40,47%,0.00,0%,33%,0.0
Achmed,Labasanov,http://ufcstats.com/fighter-details/b3fb8d2293e17a59,,7,4,0,"6' 3""",215 lbs.,--,Orthodox,"Apr 24, 1978",0.75,39%,1.10,46%,3.00,100%,0%,0.8
Josh,LaBerge,http://ufcstats.com/fighter-details/5108b169b5fe1f86,,11,6,0,"5' 10""",145 lbs.,--,,--,2.53,36%,5.33,44%,0.00,0%,71%,0.0
Jeremiah,Labiano,http://ufcstats.com/fighter-details/4fe1d105af549845,The Kid,11,5,0,"5' 10""",135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Daniel,Lacerda,http://ufcstats.com/fighter-details/31bb0772f21cabd8,Miojo,11,6,0 (1 NC),"5' 6""",125 lbs.,"70""",Switch,"Jun 05, 1996",3.95,45%,8.28,34%,2.32,50%,0%,1.2
Luan,Lacerda,http://ufcstats.com/fighter-details/6fc506e1099afe20,,12,3,0,"5' 7""",135 lbs.,"71""",Orthodox,"Jan 07, 1993",4.52,44%,7.07,47%,1.26,25%,75%,0.6
Kemran,Lachinov,http://ufcstats.com/fighter-details/eb84192d1a97f69e,,3,2,0,--,170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Aspen,Ladd,http://ufcstats.com/fighter-details/d4691518d012b9e7,,9,3,0,"5' 6""",135 lbs.,"66""",Orthodox,"Mar 01, 1995",3.78,47%,4.65,47%,1.56,47%,62%,0.6
Ryan,LaFlare,http://ufcstats.com/fighter-details/4c7781da8c6cae93,,14,3,0,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983",2.89,40%,1.86,63%,2.13,44%,58%,0.2
Corinne,Laframboise,http://ufcstats.com/fighter-details/fbe9f4efc2153be2,,8,5,0,"5' 4""",125 lbs.,"65""",Orthodox,"May 25, 1989",3.16,68%,1.89,47%,3.16,100%,33%,0.0
Ben,Lagman,http://ufcstats.com/fighter-details/b40e65d71a8d4ce5,Bad News,6,5,0,"6' 2""",185 lbs.,--,,"Sep 04, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Noad,Lahat,http://ufcstats.com/fighter-details/9f755fb04cc21499,Neo,11,2,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984",2.79,46%,1.47,63%,2.37,26%,16%,2.4
Tina,Lahdemaki,http://ufcstats.com/fighter-details/e5ca2bc2451a5956,Jelly Bean,5,1,0,"5' 2""",115 lbs.,--,Orthodox,"May 28, 1988",1.93,20%,4.67,57%,0.00,0%,16%,0.0
Yohan,Lainesse,http://ufcstats.com/fighter-details/f998f5c102250d6e,White Lion,9,3,0,"6' 1""",170 lbs.,"76""",Orthodox,"Aug 14, 1992",2.22,41%,3.38,58%,0.94,28%,72%,0.5
Tim,Lajcik,http://ufcstats.com/fighter-details/c7e9d15cfce52f1d,The Bohemian,7,6,1,"6' 1""",225 lbs.,--,Orthodox,"Jun 21, 1965",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Todd,Lally,http://ufcstats.com/fighter-details/7d06092326c52528,,2,1,0,"5' 7""",145 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Sean,Lally,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,The Unpredictable One,7,3,0,"6' 0""",170 lbs.,--,Orthodox,"Nov 04, 1990",5.34,39%,7.23,30%,0.00,0%,0%,0.0
Ricardo,Lamas,http://ufcstats.com/fighter-details/3974fa35c917af1d,The Bully,20,8,0,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",3.13,47%,2.87,57%,1.84,33%,46%,0.9
Jason,Lambert,http://ufcstats.com/fighter-details/5be86bb2f78fef2f,The Punisher,26,13,0,"6' 3""",185 lbs.,"75""",Orthodox,"Jun 03, 1975",3.21,58%,1.84,50%,1.35,36%,28%,2.4
Jose,Landi-Jons,http://ufcstats.com/fighter-details/7e062824c175f975,Pele,29,16,0,"5' 11""",170 lbs.,--,Orthodox,"Sep 09, 1973",0.99,40%,0.77,43%,2.20,80%,40%,2.2
Nate,Landwehr,http://ufcstats.com/fighter-details/583ee11abddfc581,The Train,18,6,0,"5' 9""",145 lbs.,"72""",Orthodox,"Jun 06, 1988",5.59,46%,5.77,52%,0.85,41%,74%,0.8
Austen,Lane,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,,13,6,0 (1 NC),"6' 6""",245 lbs.,"80""",Orthodox,"Nov 09, 1987",2.98,50%,2.41,40%,1.70,28%,50%,0.0
Aaron,Lanfranco,http://ufcstats.com/fighter-details/d73e856f150744b2,,5,1,0,--,155 lbs.,--,,"Aug 26, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jeremy,Lang,http://ufcstats.com/fighter-details/09422812370fbdfe,,21,2,0,"5' 11""",205 lbs.,--,Southpaw,"May 11, 1975",1.13,50%,1.41,42%,4.22,60%,0%,4.2
Lionel,Lanham,http://ufcstats.com/fighter-details/b8980dd7e8fc5976,,5,1,0,--,205 lbs.,--,,"Aug 31, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Lina,Lansberg,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Elbow Queen,10,8,0,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982",2.69,55%,3.87,44%,0.52,27%,47%,0.1
Taylor,Lapilus,http://ufcstats.com/fighter-details/8b1ed83b02303075,Double Impact,21,4,0,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992",4.59,48%,2.61,62%,0.27,33%,77%,0.3
Chad,Laprise,http://ufcstats.com/fighter-details/c03a5022f8439f2a,The Disciple,13,4,0,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 23, 1986",4.78,42%,3.59,65%,1.05,54%,78%,0.0
Anthony,Lapsley,http://ufcstats.com/fighter-details/f3a853544e4413c4,The Recipe,23,7,0 (2 NC),"5' 9""",170 lbs.,--,Southpaw,"Feb 13, 1980",0.53,34%,0.58,66%,0.00,0%,20%,0.0
TJ,Laramie,http://ufcstats.com/fighter-details/cd2e5a390821fb48,,12,5,0,"5' 6""",145 lbs.,"66""",Orthodox,"Oct 15, 1997",1.49,50%,2.64,38%,1.44,33%,40%,0.0
Icho,Larenas,http://ufcstats.com/fighter-details/49efbdc6c9f650c4,,6,5,0,"6' 3""",235 lbs.,--,Orthodox,"Mar 12, 1980",0.17,15%,2.50,28%,0.00,0%,14%,0.0
Lorenz,Larkin,http://ufcstats.com/fighter-details/9450848a71d53776,The Monsoon,18,6,0 (1 NC),"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986",3.53,46%,2.74,63%,0.27,42%,79%,0.1
Jeremy,Larsen,http://ufcstats.com/fighter-details/c3bd649a9194e50c,,8,5,0,"5' 10""",145 lbs.,"70""",Orthodox,"May 18, 1984",4.87,48%,5.75,57%,2.49,33%,0%,0.0
Brock,Larson,http://ufcstats.com/fighter-details/5eedbf1e9601be35,,42,10,0,"5' 11""",170 lbs.,"71""",Southpaw,"Aug 23, 1977",1.39,46%,1.50,55%,2.67,34%,43%,2.0
Ryan,Larson,http://ufcstats.com/fighter-details/7107e53ebd7435fb,,6,2,0,--,170 lbs.,--,,"Dec 30, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bobby,Lashley,http://ufcstats.com/fighter-details/b0826525fa17231d,,15,2,0,"6' 3""",255 lbs.,"78""",Orthodox,"Jul 16, 1976",3.10,63%,0.76,63%,11.47,70%,0%,0.0
Ilir,Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea,The Sledgehammer,17,9,0 (1 NC),"5' 10""",230 lbs.,"73""",Orthodox,"Jul 28, 1982",2.05,45%,2.93,56%,2.11,35%,100%,0.3
Sione,Latu,http://ufcstats.com/fighter-details/5898357a45a73674,,1,0,0,"6' 0""",215 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Phillip,Latu,http://ufcstats.com/fighter-details/09224b76d27007ee,The Doctor,6,2,0,"6' 3""",205 lbs.,"76""",Orthodox,"Feb 17, 1991",3.40,51%,7.07,31%,0.00,0%,100%,0.0
Jenel,Lausa,http://ufcstats.com/fighter-details/ec664422b22d9787,,7,5,0,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 01, 1988",1.44,42%,3.53,53%,0.55,66%,51%,0.8
Joe,Lauzon,http://ufcstats.com/fighter-details/3bad7ef643840f67,,28,16,0,"5' 10""",155 lbs.,"71""",Orthodox,"May 22, 1984",2.84,39%,5.39,54%,2.39,45%,54%,2.0
Dan,Lauzon,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4,The Upgrade,17,6,0,"5' 10""",155 lbs.,--,Orthodox,"Mar 30, 1988",1.34,25%,4.09,61%,1.63,33%,80%,2.7
Sandra,Lavado,http://ufcstats.com/fighter-details/aa6da8cb3a26da04,Peruvian Zombie,10,3,0,"5' 7""",115 lbs.,"66""",Orthodox,"May 03, 1994",0.87,37%,2.67,34%,0.00,0%,33%,0.0
Chatt,Lavender,http://ufcstats.com/fighter-details/5449dcccd972ff83,,9,7,0,"5' 8""",170 lbs.,--,,"May 24, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Muhammed,Lawal,http://ufcstats.com/fighter-details/a571770c4016736f,King Mo,21,6,0 (1 NC),"6' 0""",205 lbs.,"78""",Southpaw,"Jan 11, 1981",3.79,52%,1.61,66%,5.96,75%,87%,0.0
Robbie,Lawler,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Ruthless,30,16,0 (1 NC),"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982",3.85,47%,4.67,59%,0.65,64%,65%,0.0
Tom,Lawlor,http://ufcstats.com/fighter-details/4d44f37107f01b9b,Filthy,10,6,0 (1 NC),"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983",2.50,42%,2.41,60%,2.46,32%,57%,1.4
Justin,Lawrence,http://ufcstats.com/fighter-details/879f6cae48d25baa,The American Kidd,10,4,0,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990",3.84,35%,2.83,67%,0.72,28%,73%,0.0
Lance,Lawrence,http://ufcstats.com/fighter-details/ce039df1994b18f0,,4,1,0,"6' 1""",145 lbs.,"74""",Orthodox,"Jun 26, 1993",5.87,50%,9.80,24%,1.00,100%,50%,0.0
Ronnie,Lawrence,http://ufcstats.com/fighter-details/e7e01e266a9d4342,The Heat,8,2,0 (1 NC),"5' 8""",135 lbs.,"68""",Switch,"Jun 13, 1992",2.78,56%,1.75,52%,6.75,77%,45%,0.2
Eric,Lawson,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42,,9,5,0,"6' 0""",185 lbs.,--,Orthodox,--,1.58,57%,1.97,44%,8.88,42%,0%,3.0
Jimmy,Lawson,http://ufcstats.com/fighter-details/e43eefb10d440cb0,Greedy,4,2,0,"6' 0""",265 lbs.,"77""",Orthodox,"Nov 13, 1991",0.07,8%,1.60,44%,0.00,0%,0%,0.0
Valmir,Lazaro,http://ufcstats.com/fighter-details/777dea713da2441d,Bidu,15,5,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985",4.87,37%,4.09,61%,1.33,40%,96%,0.0
Zviad,Lazishvili,http://ufcstats.com/fighter-details/41498c2d1a87b154,,13,1,0,"5' 6""",135 lbs.,"69""",Orthodox,"Oct 25, 1991",4.20,39%,6.13,51%,0.00,0%,0%,0.0
Mounir,Lazzez,http://ufcstats.com/fighter-details/49ee5024966efc0d,The Sniper,11,3,0,"6' 1""",170 lbs.,"76""",Orthodox,"Nov 16, 1987",7.49,55%,5.42,53%,1.80,57%,71%,0.0
Cung,Le,http://ufcstats.com/fighter-details/d4f364dd076bb0e2,,9,3,0,"5' 9""",185 lbs.,"70""",Southpaw,"May 25, 1972",4.36,48%,2.98,66%,1.37,71%,88%,0.3
Thanh,Le,http://ufcstats.com/fighter-details/882b3f5a0774d575,,6,1,0,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985",1.97,40%,1.82,70%,0.00,0%,100%,0.0
Quang,Le,http://ufcstats.com/fighter-details/32feae6d9a1e5047,Bang,9,2,0,"5' 6""",135 lbs.,"70""",Orthodox,"Oct 18, 1991",2.70,37%,4.53,47%,3.15,35%,100%,0.5
Carlos,Leal,http://ufcstats.com/fighter-details/28d421729451c8ca,The Lion,22,6,0,"5' 11""",170 lbs.,"74""",Orthodox,"May 04, 1994",9.65,50%,7.73,53%,0.78,25%,90%,0.0
Jordan,Leavitt,http://ufcstats.com/fighter-details/ac026518a9b4dc0f,The Monkey King,12,3,0,"5' 9""",155 lbs.,"71""",Southpaw,"Jun 02, 1995",2.55,61%,1.84,57%,2.19,25%,30%,1.1
Jerome,LeBanner,http://ufcstats.com/fighter-details/2d0b10789feafddb,,3,2,0,"6' 3""",265 lbs.,--,Southpaw,"Dec 26, 1972",0.92,35%,1.03,37%,0.00,0%,50%,0.0
Chris,Leben,http://ufcstats.com/fighter-details/d43a048a880efdff,The Crippler,22,11,0,"5' 11""",185 lbs.,"73""",Southpaw,"Jul 21, 1980",2.87,42%,2.87,52%,1.14,41%,53%,0.8
Mickael,Lebout,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,Ragnar,16,7,1 (1 NC),"5' 11""",155 lbs.,"73""",Orthodox,"Aug 16, 1987",2.60,34%,2.98,54%,0.00,0%,60%,0.0
Stephen,Ledbetter,http://ufcstats.com/fighter-details/56ec58954158966a,,8,3,0,"5' 9""",145 lbs.,--,Orthodox,"Jun 30, 1982",1.20,38%,1.60,57%,5.00,45%,100%,0.0
Justin,Ledet,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430,El Blanco,9,4,0 (1 NC),"6' 4""",205 lbs.,"80""",Orthodox,"Sep 28, 1988",3.35,39%,4.82,49%,0.23,50%,42%,0.2
James,Lee,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,,15,3,0 (1 NC),"5' 11""",205 lbs.,--,Southpaw,"Sep 22, 1973",1.40,42%,3.72,27%,13.95,50%,0%,7.0
David,Lee,http://ufcstats.com/fighter-details/8caca5857ce0e30b,,12,10,0,"5' 10""",155 lbs.,--,Orthodox,--,1.49,50%,3.31,42%,0.00,0%,50%,0.0
Jackie,Lee,http://ufcstats.com/fighter-details/4985113c0928aa62,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eun Soo,Lee,http://ufcstats.com/fighter-details/39c568f8c579913e,,17,4,0 (1 NC),"6' 1""",215 lbs.,--,Orthodox,"Mar 07, 1982",0.00,0%,3.05,60%,0.00,0%,50%,0.0
Tae Hyun,Lee,http://ufcstats.com/fighter-details/de99da2c0d18d34a,,1,2,0,"6' 6""",295 lbs.,--,Orthodox,"Jan 17, 1975",1.37,31%,3.89,54%,5.15,100%,0%,0.0
Tommy,Lee,http://ufcstats.com/fighter-details/806975e1b4f47b27,,25,6,0 (1 NC),"5' 7""",145 lbs.,--,Orthodox,"Jan 20, 1977",0.00,0%,0.30,75%,4.57,33%,0%,0.0
Matt,Lee,http://ufcstats.com/fighter-details/d9e3743bae8d703d,,14,10,1,"5' 11""",155 lbs.,--,Orthodox,--,0.00,0%,9.68,21%,0.00,0%,0%,0.0
Imani,Lee,http://ufcstats.com/fighter-details/0802be3516ef8f66,,2,4,0,--,--,--,Orthodox,--,0.00,0%,0.94,33%,0.00,0%,0%,0.0
Vaughan,Lee,http://ufcstats.com/fighter-details/8bb6f4479685bbcc,,14,13,1,"5' 6""",125 lbs.,"66""",Orthodox,"Oct 15, 1982",3.47,47%,2.07,70%,0.81,33%,72%,1.0
Kevin,Lee,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,The Motown Phenom,18,8,0,"5' 9""",170 lbs.,"77""",Orthodox,"Sep 04, 1992",3.88,42%,3.60,50%,3.18,43%,75%,0.8
Rocky,Lee,http://ufcstats.com/fighter-details/0d1c163b206e8c5f,,3,2,0,"5' 9""",145 lbs.,--,Orthodox,"Apr 08, 1987",2.47,51%,5.33,44%,1.00,10%,33%,0.0
Andrea,Lee,http://ufcstats.com/fighter-details/05fa626cb33d15b8,KGB,13,11,0,"5' 6""",125 lbs.,"69""",Orthodox,"Feb 11, 1989",4.62,45%,3.91,61%,1.65,52%,53%,0.6
JeongYeong,Lee,http://ufcstats.com/fighter-details/d008d785f6347dc2,Korean Tiger,11,3,0,"5' 10""",145 lbs.,"73""",Orthodox,"Nov 13, 1995",3.38,49%,3.82,50%,0.63,66%,72%,0.3
JungHyun,Lee,http://ufcstats.com/fighter-details/b6033505c245e28b,The Phenom,8,1,0,"5' 5""",125 lbs.,"65""",Orthodox,"Sep 10, 2002",4.27,39%,6.20,38%,0.00,0%,64%,0.0
ChangHo,Lee,http://ufcstats.com/fighter-details/117a06469813e4ef,,11,1,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 09, 1994",4.92,67%,2.35,39%,3.27,33%,37%,0.4
Ricky,Legere Jr.,http://ufcstats.com/fighter-details/5817df778cc27274,IE Bad Boy,14,4,0,"5' 8""",170 lbs.,--,,--,1.07,41%,1.53,60%,5.00,41%,0%,0.0
