First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Brendan,Schaub,http://ufcstats.com/fighter-details/89a407032911e27e,Big Brown,10,5,0,"6' 4""",245 lbs.,"78""",Orthodox,"Mar 18, 1983",2.92,37%,2.22,57%,2.32,46%,72%,0.4
Matheus,Scheffel,http://ufcstats.com/fighter-details/a296ad1d238d97df,Buffa,14,7,0,"6' 2""",205 lbs.,"75""",Orthodox,"Nov 04, 1992",1.33,36%,3.00,47%,0.00,0%,100%,0.0
Antonio,Schembri,http://ufcstats.com/fighter-details/a3244e3238541482,Nino,5,5,0,"5' 9""",205 lbs.,--,Orthodox,"Jun 01, 1974",0.72,26%,2.12,55%,1.31,40%,0%,0.4
Fabiano,Scherner,http://ufcstats.com/fighter-details/0bc7e61d204f2137,Pegaleve,11,10,0 (3 NC),"6' 3""",257 lbs.,--,Orthodox,"Jun 30, 1972",1.31,31%,3.20,38%,1.09,33%,40%,0.0
Samy,Schiavo,http://ufcstats.com/fighter-details/1208ffc5be6e31ad,,10,6,0,"5' 8""",155 lbs.,--,Orthodox,"Dec 24, 1975",1.68,34%,2.62,38%,0.94,50%,66%,0.9
Pat,Schilling,http://ufcstats.com/fighter-details/de12bd65e2f46478,Thrilling,5,2,0,"5' 8""",145 lbs.,--,Orthodox,"Aug 28, 1988",1.87,26%,8.24,52%,0.00,0%,0%,0.0
Joe,Schilling,http://ufcstats.com/fighter-details/f41fad444939056b,,2,5,0,"6' 3""",185 lbs.,--,,--,2.84,52%,2.64,48%,0.00,0%,44%,0.0
Semmy,Schilt,http://ufcstats.com/fighter-details/d5ed14b2153c6ed2,Hightower,26,14,1,"6' 10""",265 lbs.,--,Orthodox,"Oct 27, 1973",1.20,50%,1.31,53%,0.00,0%,47%,1.1
Adam,Schindler,http://ufcstats.com/fighter-details/89ea01f5a7ada40c,,10,6,0,"5' 8""",155 lbs.,--,,"May 19, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Daniel,Schmitt,http://ufcstats.com/fighter-details/bd02e222a6166d50,,2,3,0,--,185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Colleen,Schneider,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed,,11,7,0,--,135 lbs.,--,,--,2.17,48%,2.50,50%,2.50,50%,60%,0.0
Matt,Schnell,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Danger,17,9,0 (1 NC),"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990",4.13,40%,4.17,55%,0.49,40%,43%,1.2
Alex,Schoenauer,http://ufcstats.com/fighter-details/fdfef29ba17ee525,,15,10,0,"6' 3""",185 lbs.,--,Orthodox,"May 05, 1976",1.22,40%,2.27,42%,0.00,0%,22%,4.9
Bailey,Schoenfelder,http://ufcstats.com/fighter-details/b0353e7f5038dd09,Berserk,5,1,0,"6' 3""",265 lbs.,"76""",Orthodox,"Sep 22, 1997",0.00,0%,9.86,53%,0.00,0%,0%,0.0
Darrill,Schoonover,http://ufcstats.com/fighter-details/5a558ba1ff5e9121,The Boss,14,8,0,"6' 2""",220 lbs.,--,Orthodox,"Jul 18, 1985",1.20,33%,4.35,38%,0.00,0%,50%,1.1
Bob,Schrijber,http://ufcstats.com/fighter-details/d86e913c548c07c2,Dirty,20,17,1,"6' 0""",240 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nate,Schroeder,http://ufcstats.com/fighter-details/040426baba8a45e8,,11,10,0,"6' 1""",230 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Lacey,Schuckman,http://ufcstats.com/fighter-details/e44c679c30403cba,,11,10,0,"5' 3""",125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mark,Schultz,http://ufcstats.com/fighter-details/c1684f00c626f4c0,,1,1,0,"5' 9""",200 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Wes,Schultz,http://ufcstats.com/fighter-details/b4443fae47e7eb9d,Party Time,6,2,0,"6' 2""",185 lbs.,"77""",Orthodox,"Aug 09, 1996",5.16,45%,5.38,46%,3.36,25%,0%,0.0
Brian,Schwartz,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9,,1,1,0,"6' 3""",170 lbs.,--,Orthodox,--,1.27,44%,0.87,45%,0.00,0%,50%,1.0
Eric,Schwartz,http://ufcstats.com/fighter-details/79cbdf233e5e0496,,2,0,0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Justin,Scoggins,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b,,11,5,0,"5' 7""",125 lbs.,"66""",Southpaw,"May 02, 1992",3.56,51%,2.16,55%,3.42,63%,82%,0.5
Brad,Scott,http://ufcstats.com/fighter-details/34e552520a934063,Bear,11,6,0,"6' 1""",170 lbs.,"76""",Orthodox,"Jun 24, 1989",3.52,41%,4.31,57%,0.32,15%,63%,0.7
Greg,Scott,http://ufcstats.com/fighter-details/0b235384fe23fc9c,,3,4,0,"5' 9""",145 lbs.,--,,--,3.90,55%,7.79,37%,11.69,100%,0%,0.0
Louis Lee,Scott,http://ufcstats.com/fighter-details/4327506eb9ee342f,Lightning,8,0,0,--,135 lbs.,--,,"Feb 26, 2000",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Zachary,Scroggin,http://ufcstats.com/fighter-details/03dee485905dbc9f,,7,1,0,"6' 3""",170 lbs.,"74""",Orthodox,"Mar 09, 1996",2.40,37%,8.80,68%,0.00,0%,0%,0.0
Mike,Seal,http://ufcstats.com/fighter-details/0c01568b1ac77bff,Crazy Boy,13,15,1 (1 NC),"6' 4""",185 lbs.,--,Orthodox,--,5.50,68%,3.33,50%,0.00,0%,33%,0.0
Matt,Secor,http://ufcstats.com/fighter-details/d1ce40aca99a9b70,,8,4,0,"6' 0""",170 lbs.,--,,"Sep 26, 1986",0.51,20%,0.81,50%,3.03,100%,0%,3.0
Kenneth,Seegrist,http://ufcstats.com/fighter-details/55e94a9b525dcf45,,4,7,0,"6' 0""",185 lbs.,--,Orthodox,--,3.21,66%,1.28,0%,0.00,0%,40%,14.4
Neil,Seery,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf,2Tap,16,13,0,"5' 4""",125 lbs.,"64""",Orthodox,"Aug 30, 1979",3.56,41%,3.79,58%,0.78,27%,53%,1.6
Rony,Sefo,http://ufcstats.com/fighter-details/d6b68eaf4b68b160,,0,2,0,"5' 9""",225 lbs.,--,Orthodox,--,0.00,0%,0.43,0%,0.00,0%,0%,0.0
Ray,Sefo,http://ufcstats.com/fighter-details/646d5dbe509accd4,Sugarfoot,2,2,0,"6' 0""",240 lbs.,--,Orthodox,"Feb 15, 1971",0.86,31%,1.71,72%,0.00,0%,66%,0.0
Brendan,Seguin,http://ufcstats.com/fighter-details/e4bb7e483c4ad318,,23,19,1,"6' 0""",185 lbs.,--,,"Jul 03, 1976",2.60,45%,0.60,84%,5.00,62%,100%,0.0
Tetsuya,Seki,http://ufcstats.com/fighter-details/5e1062e066c601e6,,14,8,1,"5' 10""",155 lbs.,--,,"Feb 08, 1994",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Stefan,Sekulic,http://ufcstats.com/fighter-details/348dff4e03bd18c6,,12,4,0,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992",1.83,50%,2.83,64%,2.00,33%,25%,0.5
Pete,Sell,http://ufcstats.com/fighter-details/0359313549d230a1,Drago,10,7,0,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982",2.60,42%,3.65,51%,0.91,21%,47%,0.9
Matthew,Semelsberger,http://ufcstats.com/fighter-details/4aa58269d0664b5b,Semi The Jedi,11,8,0,"6' 1""",170 lbs.,"75""",Switch,"Nov 23, 1992",3.77,42%,4.24,54%,1.01,57%,45%,0.4
Andrei,Semenov,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd,,34,9,2,"6' 0""",185 lbs.,--,Orthodox,"Jun 17, 1977",0.78,15%,2.44,60%,1.74,80%,55%,0.4
Mackens,Semerzier,http://ufcstats.com/fighter-details/51b1e2fd9872005b,Da Menace,8,4,0 (1 NC),"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",2.91,45%,3.48,46%,2.14,50%,50%,2.1
Brandon,Sene,http://ufcstats.com/fighter-details/3ed134d85dfbd7b4,,2,2,0,"5' 11""",205 lbs.,--,,"May 21, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
YeDam,Seo,http://ufcstats.com/fighter-details/762572d67204fadb,,7,4,0,"5' 3""",115 lbs.,"63""",Orthodox,"Mar 20, 1992",1.07,27%,2.40,58%,0.50,20%,42%,0.0
DongHyun,Seo,http://ufcstats.com/fighter-details/0505e27a5d00704a,Pinnacle,7,3,1,"5' 5""",145 lbs.,"67""",Orthodox,"Aug 22, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kim In,Seok,http://ufcstats.com/fighter-details/88b250ba222c3a98,,3,6,0,"5' 6""",145 lbs.,--,Orthodox,--,0.87,37%,5.19,60%,0.00,0%,0%,0.0
Ray,Seraille,http://ufcstats.com/fighter-details/2f04c4183523be2e,,8,9,0,"6' 3""",246 lbs.,--,,--,5.29,27%,17.65,41%,0.00,0%,0%,0.0
Ivan,Serati,http://ufcstats.com/fighter-details/b23fca14c7b79935,,12,4,0,"6' 0""",205 lbs.,--,Orthodox,--,0.86,26%,5.33,29%,0.00,0%,0%,0.0
Alex,Serdyukov,http://ufcstats.com/fighter-details/253d3f9e97ca149a,The Russian Crusher,8,5,0,"6' 2""",170 lbs.,"74""",Orthodox,"May 24, 1980",4.94,48%,3.10,46%,1.84,55%,67%,1.8
Nicholas,Sergiacomi,http://ufcstats.com/fighter-details/efab191f204ffa17,,1,1,0,--,170 lbs.,--,,--,4.38,55%,3.94,59%,0.00,0%,0%,0.0
Matt,Serra,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,The Terra,11,7,0,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",1.98,39%,2.64,46%,2.05,20%,38%,0.9
Nick,Serra,http://ufcstats.com/fighter-details/1975c2272ba40e71,The Mad Monkey,7,3,0,"5' 9""",170 lbs.,--,Orthodox,"Mar 27, 1978",0.00,0%,1.73,43%,1.00,10%,0%,2.0
Adrian,Serrano,http://ufcstats.com/fighter-details/e7ec11096eac0282,,56,29,4,"5' 8""",170 lbs.,--,,"Dec 23, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Fredy,Serrano,http://ufcstats.com/fighter-details/0ccab7c889ede9ea,El Profe,3,2,0,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",1.58,26%,1.89,61%,2.84,25%,84%,0.0
Carl,Seumanutafa,http://ufcstats.com/fighter-details/dadaeb402526dca5,,10,8,0,"6' 1""",255 lbs.,--,Orthodox,--,0.00,0%,3.33,75%,0.00,0%,0%,0.0
Igor,Severino,http://ufcstats.com/fighter-details/6ad8e4296f7522d9,,8,1,0,"5' 7""",125 lbs.,"69""",Orthodox,"Apr 21, 2003",7.17,52%,4.33,47%,9.69,71%,50%,0.0
Dan,Severn,http://ufcstats.com/fighter-details/c670aa48827d6be6,The Beast,101,19,1,"6' 2""",250 lbs.,--,Southpaw,"Jun 08, 1958",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Rosi,Sexton,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b,The Surgeon,13,5,0,"5' 3""",135 lbs.,--,Orthodox,"Jul 16, 1977",3.31,39%,7.42,41%,0.75,10%,80%,0.0
Scott,Shaffer,http://ufcstats.com/fighter-details/5c38639f860a5542,,0,1,0,"5' 7""",145 lbs.,--,Orthodox,--,2.40,67%,0.53,50%,0.00,0%,72%,3.0
Edmen,Shahbazyan,http://ufcstats.com/fighter-details/4144798612ef96e5,The Golden Boy,14,5,0,"6' 2""",185 lbs.,"74""",Orthodox,"Nov 20, 1997",3.78,50%,3.85,47%,1.97,38%,65%,0.5
Leon,Shahbazyan,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af,,7,2,0,"6' 4""",170 lbs.,"74""",Orthodox,"Nov 18, 1995",6.33,52%,8.18,32%,1.46,50%,0%,0.0
Don,Shainis,http://ufcstats.com/fighter-details/da4628f173337902,Shameless,12,5,0,"5' 6""",145 lbs.,"67""",Orthodox,"Sep 16, 1990",3.42,50%,5.87,31%,0.97,25%,20%,1.9
Liliya,Shakirova,http://ufcstats.com/fighter-details/f300763147320d12,,8,2,0,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 24, 1991",2.70,30%,2.58,74%,0.00,0%,0%,0.0
Kamal,Shalorus,http://ufcstats.com/fighter-details/ece280745f8727b8,Prince of Persia,9,5,2,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972",3.06,32%,2.99,70%,2.07,50%,80%,0.0
Ken,Shamrock,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,The World's Most Dangerous Man,28,17,2,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964",1.47,46%,4.30,39%,0.94,60%,44%,2.5
Frank,Shamrock,http://ufcstats.com/fighter-details/fcaae0385b514f11,,23,10,2,"5' 10""",185 lbs.,--,Orthodox,"Dec 08, 1972",4.75,53%,4.66,57%,0.35,50%,37%,1.1
Shang,Zhifa,http://ufcstats.com/fighter-details/5a7350645bc9bd6e,Northeast Flying Tiger,32,8,0,"5' 7""",125 lbs.,"63""",Orthodox,"Mar 15, 1986",1.27,32%,1.27,60%,2.00,100%,0%,0.0
Sean,Sharaf,http://ufcstats.com/fighter-details/0f3a990526c5e706,The Smoke,4,1,0,"6' 3""",252 lbs.,"77""",Orthodox,"Jul 11, 1993",7.31,44%,9.79,44%,2.07,12%,0%,0.0
Priya,Sharma,http://ufcstats.com/fighter-details/5f23eaf9e9c34667,The Catwoman,5,2,0,"5' 1""",115 lbs.,"59""",Orthodox,"Aug 29, 1991",1.33,16%,3.20,40%,0.00,0%,55%,0.0
Jason,Sharp,http://ufcstats.com/fighter-details/285e32e41f61a5b1,,3,3,0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eric,Shelton,http://ufcstats.com/fighter-details/a0c64f272b65d441,Showtime,12,6,0,"5' 6""",125 lbs.,"68""",Orthodox,"Feb 02, 1991",2.57,42%,1.88,63%,2.83,51%,46%,0.2
Sean,Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,The Muscle Shark,36,4,1,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",2.17,35%,2.71,55%,4.09,46%,56%,0.4
Chase,Sherman,http://ufcstats.com/fighter-details/01b352b6a9074d5c,The Vanilla Gorilla,16,12,0,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",6.04,45%,6.65,52%,0.09,50%,74%,0.0
Valentina,Shevchenko,http://ufcstats.com/fighter-details/132deb59abae64b1,Bullet,25,4,1,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",3.14,52%,2.06,63%,2.62,60%,75%,0.3
Antonina,Shevchenko,http://ufcstats.com/fighter-details/d7338bcb141abd2c,La Pantera,10,4,0,"5' 8""",125 lbs.,"67""",Southpaw,"Nov 20, 1984",3.86,55%,2.93,52%,0.43,42%,53%,0.4
Shi,Ming,http://ufcstats.com/fighter-details/d683f4870742b273,,17,5,0,"5' 2""",115 lbs.,"60""",Orthodox,"Nov 14, 1994",3.48,39%,3.24,53%,0.37,16%,58%,0.0
Katsuyori,Shibata,http://ufcstats.com/fighter-details/d4da8995fc91e7ef,,4,11,1,"6' 0""",168 lbs.,--,Orthodox,"Nov 17, 1979",2.06,35%,2.40,53%,0.49,50%,53%,0.7
Jake,Shields,http://ufcstats.com/fighter-details/fe435e440b5de0ff,,31,9,1 (1 NC),"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",2.45,36%,1.80,56%,2.83,29%,35%,1.2
Henrique,Shiguemoto,http://ufcstats.com/fighter-details/5d1700cfbaafbe06,,13,4,1,"5' 11""",185 lbs.,"72""",Orthodox,"Jun 22, 1989",3.60,33%,6.00,16%,0.00,0%,50%,0.0
Shunichi,Shimizu,http://ufcstats.com/fighter-details/10657c60ce349e0f,,30,18,11 (1 NC),"5' 5""",135 lbs.,--,Orthodox,"Jan 31, 1985",0.14,33%,4.68,30%,0.00,0%,0%,0.0
Wade,Shipp,http://ufcstats.com/fighter-details/a9a314cc77d90b6e,The Nightmare,11,5,0,"6' 3""",245 lbs.,--,Orthodox,"Feb 09, 1975",4.29,86%,2.14,0%,0.00,0%,75%,0.0
Raja,Shippen,http://ufcstats.com/fighter-details/d9e1942637bd57a4,,18,11,1,"5' 6""",145 lbs.,--,,"Oct 07, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Yuya,Shirai,http://ufcstats.com/fighter-details/a79bfbc01b2264d6,,26,14,2,"5' 8""",168 lbs.,--,Orthodox,"Apr 02, 1980",1.02,100%,4.07,55%,0.00,0%,0%,0.0
Wes,Shivers,http://ufcstats.com/fighter-details/ad863b0d57952c57,,7,1,0,"6' 8""",--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Alexander,Shlemenko,http://ufcstats.com/fighter-details/ed3ea649b34ddb6c,Storm,56,9,0 (1 NC),"5' 11""",185 lbs.,--,,"May 20, 1984",4.36,60%,1.71,63%,0.00,0%,0%,0.0
Josh,Shockley,http://ufcstats.com/fighter-details/1d36f1ac66cf689d,,11,4,0,"6' 1""",155 lbs.,--,Orthodox,"Nov 15, 1989",1.40,33%,1.75,60%,0.00,0%,61%,0.8
Josh,Shockman,http://ufcstats.com/fighter-details/821cd80aab70d5f9,The War Hammer,6,3,0,"6' 4""",235 lbs.,--,Southpaw,"Dec 29, 1980",0.87,32%,0.87,58%,0.00,0%,23%,0.0
Akira,Shoji,http://ufcstats.com/fighter-details/b0c95dc8e858452c,,14,17,5,"5' 8""",195 lbs.,--,Orthodox,"Jan 31, 1974",1.03,34%,2.63,53%,1.79,73%,82%,0.4
Liudvik,Sholinian,http://ufcstats.com/fighter-details/1a54231796e24a3f,Palmeyros,9,4,1,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 20, 1990",2.50,30%,5.67,55%,0.00,0%,66%,0.0
Jack,Shore,http://ufcstats.com/fighter-details/b8a85389d115e35a,Tank,17,3,0,"5' 8""",145 lbs.,"71""",Orthodox,"Feb 06, 1995",3.60,58%,2.31,56%,3.22,39%,74%,0.6
Landon,Showalter,http://ufcstats.com/fighter-details/35cc17760b06f36d,The Show,11,19,1,"6' 0""",185 lbs.,--,,"Jun 14, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ivan,Shtyrkov,http://ufcstats.com/fighter-details/1f4b1d7d12601c5f,Ural Hulk,15,0,1,"6' 0""",205 lbs.,"74""",Orthodox,"Jun 09, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Brandon,Shuey,http://ufcstats.com/fighter-details/585f9ffdb0cd0466,Big Dawg,7,6,0,"5' 7""",155 lbs.,--,Orthodox,"Feb 01, 1976",0.68,33%,1.36,0%,0.00,0%,0%,10.2
Ronal,Siahaan,http://ufcstats.com/fighter-details/762226efa2b01654,Naga Sakti,7,1,0,"5' 7""",125 lbs.,"71""",Southpaw,"May 05, 1996",0.63,66%,6.17,25%,0.00,0%,25%,0.0
Sam,Sicilia,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,,15,8,0,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",2.46,33%,3.55,59%,1.45,43%,70%,0.9
Kiril,Sidelnikov,http://ufcstats.com/fighter-details/cf772fb504842dc3,,11,4,0,"5' 11""",230 lbs.,--,,"Aug 17, 1988",2.87,28%,4.48,61%,0.00,0%,0%,0.0
Serhiy,Sidey,http://ufcstats.com/fighter-details/1a2bf44edb8055b6,,12,2,0,"5' 11""",135 lbs.,"72""",Switch,"Jul 04, 1996",4.49,39%,4.26,54%,1.58,25%,20%,1.3
Steven,Siler,http://ufcstats.com/fighter-details/d188a3b817860ec6,Super,29,16,0,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",3.21,41%,2.96,54%,0.47,21%,55%,1.6
Siala,Siliga,http://ufcstats.com/fighter-details/3cf68c1d17f66af7,Mighty Mo,12,5,0,"6' 1""",290 lbs.,--,Orthodox,"Oct 08, 1970",1.08,26%,1.96,50%,1.47,50%,80%,0.0
Xavier,Siller,http://ufcstats.com/fighter-details/9a08c2753184ac6d,Young Guns,5,5,0,"5' 5""",125 lbs.,--,,"Jun 06, 1994",1.02,36%,1.53,57%,3.83,100%,0%,0.0
Assuerio,Silva,http://ufcstats.com/fighter-details/e091482fa6648261,,16,8,0 (1 NC),"5' 10""",241 lbs.,--,Orthodox,"Jun 18, 1974",1.42,46%,4.20,54%,2.66,34%,25%,1.8
Anderson,Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,The Spider,34,11,0 (1 NC),"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",3.05,61%,2.05,60%,0.50,77%,69%,0.8
Wanderlei,Silva,http://ufcstats.com/fighter-details/a1f6999fe57236e0,The Axe Murderer,35,13,1 (1 NC),"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976",2.79,40%,2.19,60%,0.97,53%,62%,0.6
Thiago,Silva,http://ufcstats.com/fighter-details/2924886ee9c4c527,,19,6,0 (2 NC),"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",3.92,50%,2.55,67%,1.03,47%,70%,0.7
Paulo Cesar,Silva,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59,Giant,2,6,0,"7' 5""",385 lbs.,--,Orthodox,"Jul 21, 1963",0.40,15%,2.72,47%,0.42,100%,16%,0.4
Jean,Silva,http://ufcstats.com/fighter-details/9211aae062b799d6,White Bear,19,12,3 (1 NC),"5' 6""",160 lbs.,--,Orthodox,"Oct 08, 1977",0.73,22%,2.93,52%,0.00,0%,0%,0.0
Edson,Silva,http://ufcstats.com/fighter-details/a1153013cb5f628f,Paredao,14,12,0 (1 NC),--,205 lbs.,--,Orthodox,--,2.69,14%,5.37,50%,0.00,0%,0%,0.0
Sidney,Silva,http://ufcstats.com/fighter-details/a6c32678efd4f434,,8,4,0,"6' 3""",170 lbs.,--,Southpaw,"Feb 27, 1972",2.86,65%,3.30,34%,3.30,100%,0%,0.0
Jay,Silva,http://ufcstats.com/fighter-details/53bb0d40905b87c0,,10,11,1,"6' 2""",185 lbs.,--,Southpaw,--,1.13,34%,3.07,40%,0.00,0%,38%,1.0
Antonio,Silva,http://ufcstats.com/fighter-details/8349d55cdecd393a,Bigfoot,19,12,1,"6' 4""",264 lbs.,"82""",Orthodox,"Sep 14, 1979",2.89,45%,3.09,50%,0.82,29%,66%,0.8
Fabio,Silva,http://ufcstats.com/fighter-details/2ba479b409011527,,1,8,0,"5' 11""",205 lbs.,--,Orthodox,"Mar 31, 1982",0.09,11%,5.90,38%,0.00,0%,0%,0.0
Erick,Silva,http://ufcstats.com/fighter-details/5866fc86183a9fb8,,19,9,0 (1 NC),"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",2.50,48%,4.18,49%,0.85,35%,56%,1.4
Leandro,Silva,http://ufcstats.com/fighter-details/159da492e000afbf,Buscape,20,6,1 (1 NC),"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985",2.39,48%,2.08,63%,1.76,37%,65%,0.4
Claudio,Silva,http://ufcstats.com/fighter-details/6f7c616b98e18c29,Hannibal,14,4,0,"5' 11""",170 lbs.,"71""",Southpaw,"Sep 06, 1982",2.48,42%,3.00,46%,2.85,26%,44%,1.1
Wagner,Silva,http://ufcstats.com/fighter-details/fb79582c410d049e,Wagnao,6,3,0,"6' 0""",170 lbs.,--,Orthodox,"Feb 07, 1987",1.69,29%,2.87,65%,0.00,0%,58%,0.0
Rafael,Silva,http://ufcstats.com/fighter-details/a31358d90d4bb40a,Morcego,28,6,0,"5' 7""",135 lbs.,--,,"Mar 20, 1985",0.67,50%,0.73,67%,0.00,0%,25%,1.0
Joaquim,Silva,http://ufcstats.com/fighter-details/ae7fe94f117f98cf,Netto BJJ,13,6,0,"5' 8""",155 lbs.,"69""",Southpaw,"Feb 05, 1989",3.66,43%,4.53,53%,0.39,50%,69%,0.8
Felipe,Silva,http://ufcstats.com/fighter-details/1b38a2b897f6209c,,8,2,0,"6' 0""",155 lbs.,"77""",Orthodox,"May 08, 1984",5.40,50%,1.80,59%,1.00,100%,71%,0.0
Dayana,Silva,http://ufcstats.com/fighter-details/b19aecbfbb5508cc,,7,4,0,"5' 7""",135 lbs.,--,Orthodox,"Aug 27, 1990",6.33,51%,5.93,57%,0.00,0%,42%,0.0
Bruno,Silva,http://ufcstats.com/fighter-details/294aa73dbf37d281,Bulldog,14,6,2 (1 NC),"5' 4""",125 lbs.,"65""",Orthodox,"Mar 16, 1990",3.54,49%,4.08,52%,1.92,25%,60%,0.2
Bruno,Silva,http://ufcstats.com/fighter-details/12ebd7d157e91701,Blindado,23,13,0,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 13, 1989",3.86,48%,5.35,41%,0.77,22%,74%,0.0
Gabriel,Silva,http://ufcstats.com/fighter-details/002ca196477ce572,,8,2,0,"5' 6""",135 lbs.,"71""",Orthodox,"Aug 26, 1994",1.30,34%,3.47,45%,1.50,25%,38%,0.5
Jacob,Silva,http://ufcstats.com/fighter-details/f6f2ea21a67be3a7,Lil Animal,6,4,0,"5' 5""",125 lbs.,"67""",Orthodox,"Feb 23, 1988",4.17,44%,4.92,56%,1.51,100%,66%,0.0
Natalia,Silva,http://ufcstats.com/fighter-details/262d32ebda89efc4,,19,5,1,"5' 4""",125 lbs.,"65""",Southpaw,"Feb 03, 1997",5.04,46%,2.46,65%,0.34,25%,92%,0.0
Jansey,Silva,http://ufcstats.com/fighter-details/0d09efd31eb9fadf,Jones,7,2,0,"6' 2""",185 lbs.,"67""",Orthodox,"May 30, 1995",0.46,40%,2.32,33%,0.00,0%,0%,0.0
Maria,Silva,http://ufcstats.com/fighter-details/4408865b4e65e374,Viuva Negra,8,1,0,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 19, 1995",3.00,57%,1.13,62%,2.00,100%,55%,0.5
Karine,Silva,http://ufcstats.com/fighter-details/9d62c2d8ee151f08,Killer,18,5,0,"5' 5""",125 lbs.,"67""",Orthodox,"Dec 02, 1993",3.04,38%,3.14,47%,2.79,50%,0%,1.9
Erik,Silva,http://ufcstats.com/fighter-details/21b813b919776d90,The King,9,3,0,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 16, 1987",2.07,70%,1.57,40%,3.76,80%,62%,0.0
Janaina,Silva,http://ufcstats.com/fighter-details/4784a5b4a452464a,Jana-Iron-Hand,5,1,0,"5' 1""",115 lbs.,"60""",Orthodox,"Feb 16, 1992",0.00,0%,1.50,62%,0.00,0%,0%,0.0
Jhonata,Silva,http://ufcstats.com/fighter-details/4e33534d1e036444,,8,2,0,"5' 5""",125 lbs.,"66""",Orthodox,"Apr 24, 1997",4.86,52%,9.85,44%,0.00,0%,0%,0.0
Jean,Silva,http://ufcstats.com/fighter-details/52ef95b5860fb28c,Lord,16,2,0,"5' 7""",145 lbs.,"69""",Orthodox,"Dec 27, 1996",4.87,52%,4.13,56%,0.60,50%,86%,0.9
