Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Yusup Saadulaev,win,Hideo Tokoro,"0
","6
","2
","0
","DREAM - New Year! 2011
          


          
          Dec. 31, 2011","KO/TKO
",1,0:42
Yusup Saadulaev,loss,Rodolfo Marques Diniz,"0
","3
","4
","1
","DREAM 17
          


          
          Sep. 24, 2011",U-DEC,3,5:00
Cameron Saaiman,loss,Malcolm Wellmaker,"0
","9
","0
","0
","UFC Fight Night: Machado Garry vs. Prates
          


          
          Apr. 26, 2025","KO/TKO
",1,1:59
Cameron Saaiman,loss,Payton Talbott,"0
","31
","0
","0
","UFC Fight Night: Ribas vs. Namajunas
          


          
          Mar. 23, 2024","KO/TKO
",2,0:21
Cameron Saaiman,loss,Christian Rodriguez,"0
","73
","0
","1
","UFC Fight Night: Yusuff vs. Barboza
          


          
          Oct. 14, 2023",U-DEC,3,5:00
Cameron Saaiman,win,Terrence Mitchell,"0
","18
","2
","1
","UFC 290: Volkanovski vs. Rodriguez
          


          
          Jul. 08, 2023","KO/TKO
",1,3:10
Cameron Saaiman,win,Mana Martinez,"1
","117
","1
","0
","UFC 285: Jones vs. Gane
          


          
          Mar. 04, 2023",M-DEC,3,5:00
Cameron Saaiman,win,Steven Koslow,"0
","53
","0
","0
","UFC 282: Blachowicz vs. Ankalaev
          


          
          Dec. 10, 2022","KO/TKO
",3,4:13
Cameron Saaiman,win,Joshua Wang-Kim,"1
","57
","1
","1
","DWCS 6.5
          


          
          Aug. 23, 2022","KO/TKO
",3,2:52
Pete Sabala,loss,Anthony Figueroa,"--
","--
","--
","--
","Strikeforce - Four Men Enter, One Man Survives
          


          
          Nov. 16, 2007",S-DEC,3,5:00
Danny Sabatello,win,Taylor Moore,"0
","31
","3
","1
","DWCS 4.9
          


          
          Nov. 10, 2020",U-DEC,3,5:00
Pat Sabatini,win,Joanderson Brito,"0
","24
","4
","1
","UFC Fight Night: Emmett vs. Murphy
          


          
          Apr. 05, 2025",U-DEC,3,5:00
Pat Sabatini,win,Jonathan Pearce,"0
","3
","2
","1
","UFC Fight Night: Royval vs. Taira
          


          
          Oct. 12, 2024","SUB
",1,4:06
Pat Sabatini,loss,Diego Lopes,"0
","7
","0
","0
","UFC 295: Prochazka vs. Pereira
          


          
          Nov. 11, 2023","KO/TKO
",1,1:30
Pat Sabatini,win,Lucas Almeida,"0
","27
","2
","1
","UFC Fight Night: Vettori vs. Cannonier
          


          
          Jun. 17, 2023","SUB
",2,1:48
Pat Sabatini,loss,Damon Jackson,"0
","1
","0
","0
","UFC Fight Night: Sandhagen vs. Song
          


          
          Sep. 17, 2022","KO/TKO
",1,1:09
Pat Sabatini,win,TJ Laramie,"0
","36
","6
","0
","UFC Fight Night: Luque vs. Muhammad
          


          
          Apr. 16, 2022",U-DEC,3,5:00
Pat Sabatini,win,Tucker Lutz,"0
","16
","5
","3
","UFC Fight Night: Vieira vs. Tate
          


          
          Nov. 20, 2021",U-DEC,3,5:00
Pat Sabatini,win,Jamall Emmers,"0
","1
","0
","2
","UFC Fight Night: Barboza vs. Chikadze
          


          
          Aug. 28, 2021","SUB
",1,1:53
Pat Sabatini,win,Tristan Connelly,"1
","26
","1
","1
","UFC 261: Usman vs. Masvidal 2
          


          
          Apr. 24, 2021",U-DEC,3,5:00
Amir Sadollah,loss,Yoshihiro Akiyama,"0
","42
","0
","0
","UFC Fight Night: Hunt vs Nelson
          


          
          Sep. 20, 2014",U-DEC,3,5:00
Amir Sadollah,loss,Dan Hardy,"0
","61
","0
","0
","UFC on FUEL TV: Struve vs Miocic
          


          
          Sep. 29, 2012",U-DEC,3,5:00
Amir Sadollah,win,Jorge Lopez,"0
","36
","1
","1
","UFC on FUEL TV: Korean Zombie vs Poirier
          


          
          May. 15, 2012",S-DEC,3,5:00
Amir Sadollah,loss,Duane Ludwig,"0
","95
","0
","0
","UFC Live: Hardy vs Lytle
          


          
          Aug. 14, 2011",U-DEC,3,5:00
Amir Sadollah,win,DaMarques Johnson,"0
","62
","2
","0
","UFC Fight Night: Nogueira vs Davis
          


          
          Mar. 26, 2011","KO/TKO
",2,3:27
Amir Sadollah,win,Peter Sobotta,"0
","90
","0
","0
","UFC 122: Marquardt vs Okami
          


          
          Nov. 13, 2010",U-DEC,3,5:00
Amir Sadollah,loss,Dong Hyun Kim,"0
","10
","0
","0
","UFC 114: Rampage vs Evans
          


          
          May. 29, 2010",U-DEC,3,5:00
Amir Sadollah,win,Brad Blackburn,"0
","87
","2
","0
","UFC Fight Night: Maynard vs Diaz
          


          
          Jan. 11, 2010",U-DEC,3,5:00
Amir Sadollah,win,Phil Baroni,"0
","134
","0
","0
","UFC 106: Ortiz vs Griffin 2
          


          
          Nov. 21, 2009",U-DEC,3,5:00
Amir Sadollah,loss,Johny Hendricks,"0
","2
","0
","0
","UFC 101: Declaration
          


          
          Aug. 08, 2009","KO/TKO
",1,0:29
Amir Sadollah,win,CB Dollaway,"0
","2
","0
","2
","The Ultimate Fighter: Team Rampage vs Team Forrest Finale
          



          
          Jun. 21, 2008","SUB
",1,3:02
Nazim Sadykhov,win,Ismael Bonfim,"0
","13
","0
","0
","UFC Fight Night: Cannonier vs. Rodrigues
          


          
          Feb. 15, 2025",KO/TKO,1,5:00
Nazim Sadykhov,draw,Viacheslav Borshchev,"1
","91
","4
","0
","UFC 295: Prochazka vs. Pereira
          


          
          Nov. 11, 2023",M-DEC,3,5:00
Nazim Sadykhov,win,Terrance McKinney,"0
","8
","0
","1
","UFC Fight Night: Holm vs. Bueno Silva
          


          
          Jul. 15, 2023","SUB
",2,1:07
Nazim Sadykhov,win,Evan Elder,"0
","64
","1
","0
","UFC Fight Night: Andrade vs. Blanchfield
          


          
          Feb. 18, 2023",KO/TKO,3,0:38
Nazim Sadykhov,win,Ahmad Hassanzada,"1
","53
","0
","0
","DWCS 6.4
          


          
          Aug. 16, 2022","KO/TKO
",3,1:59
Frankie Saenz,loss,Jonathan Martinez,"0
","39
","1
","0
","UFC Fight Night: Brunson vs. Shahbazyan
          


          
          Aug. 01, 2020","KO/TKO
",3,0:57
Frankie Saenz,loss,Marlon Vera,"0
","4
","0
","0
","UFC Fight Night: Thompson vs. Pettis
          


          
          Mar. 23, 2019","KO/TKO
",1,1:25
Frankie Saenz,win,Henry Briones,"1
","66
","4
","0
","UFC Fight Night: Maia vs. Usman
          


          
          May. 19, 2018",U-DEC,3,5:00
Frankie Saenz,win,Merab Dvalishvili,"0
","58
","0
","0
","UFC Fight Night: Swanson vs. Ortega
          


          
          Dec. 09, 2017",S-DEC,3,5:00
Frankie Saenz,loss,Augusto Mendes,"1
","40
","0
","0
","UFC Fight Night: Rodriguez vs. Penn
          


          
          Jan. 15, 2017",S-DEC,3,5:00
Frankie Saenz,loss,Eddie Wineland,"0
","45
","1
","0
","UFC on FOX: Holm vs. Shevchenko
          


          
          Jul. 23, 2016","KO/TKO
",3,1:54
Frankie Saenz,loss,Urijah Faber,"0
","66
","0
","0
","UFC 194: Aldo vs McGregor
          


          
          Dec. 12, 2015",U-DEC,3,5:00
Frankie Saenz,win,Sirwan Kakai,"0
","80
","1
","1
","UFC Fight Night: Teixeira vs Saint Preux
          


          
          Aug. 08, 2015",S-DEC,3,5:00
Frankie Saenz,win,Iuri Alcantara,"0
","44
","3
","0
","UFC Fight Night: Bigfoot vs Mir
          


          
          Feb. 22, 2015",U-DEC,3,5:00
Frankie Saenz,win,Nolan Ticman,"0
","67
","5
","0
","UFC Fight Night: Bader vs Saint Preux
          


          
          Aug. 16, 2014",U-DEC,3,5:00
Saparbeg Safarov,loss,Rodolfo Vieira,"0
","5
","0
","0
","UFC 248: Adesanya vs. Romero
          


          
          Mar. 07, 2020","SUB
",1,2:58
Saparbeg Safarov,win,Nicolae Negumereanu,"0
","70
","3
","0
","UFC Fight Night: Till vs. Masvidal
          


          
          Mar. 16, 2019",U-DEC,3,5:00
Saparbeg Safarov,loss,Tyson Pedro,"0
","8
","2
","0
","UFC 221: Romero vs. Rockhold
          


          
          Feb. 10, 2018","SUB
",1,3:54
Saparbeg Safarov,loss,Gian Villante,"0
","37
","0
","0
","UFC Fight Night: Lewis vs. Abdurakhimov
          


          
          Dec. 09, 2016","KO/TKO
",2,2:54
Tarec Saffiedine,loss,Rafael Dos Anjos,"0
","60
","1
","0
","UFC Fight Night: Holm vs. Correia
          


          
          Jun. 17, 2017",U-DEC,3,5:00
Tarec Saffiedine,loss,Dong Hyun Kim,"0
","52
","2
","0
","UFC 207: Nunes vs. Rousey
          


          
          Dec. 30, 2016",S-DEC,3,5:00
Tarec Saffiedine,loss,Rick Story,"0
","32
","0
","0
","UFC Fight Night: Almeida vs Garbrandt
          


          
          May. 29, 2016",U-DEC,3,5:00
Tarec Saffiedine,win,Jake Ellenberger,"0
","54
","0
","0
","UFC on FOX: Johnson vs. Bader
          


          
          Jan. 30, 2016",U-DEC,3,5:00
Tarec Saffiedine,loss,Rory MacDonald,"0
","42
","0
","0
","UFC Fight Night: MacDonald vs Saffiedine
          


          
          Oct. 04, 2014","KO/TKO
",3,1:28
Tarec Saffiedine,win,Hyun Gyu Lim,"3
","120
","1
","1
","UFC Fight Night: Saffiedine vs Lim
          


          
          Jan. 04, 2014",U-DEC,5,5:00
Tarec Saffiedine,win,Nate Marquardt,"0
","116
","1
","0
","Strikeforce - Marquardt vs Saffiedine
          



          
          Jan. 12, 2013",U-DEC,5,5:00
Tarec Saffiedine,win,Roger Bowling,"0
","67
","0
","1
","Strikeforce - Rousey vs Kaufman
          


          
          Aug. 18, 2012",U-DEC,3,5:00
Tarec Saffiedine,win,Tyler Stinson,"0
","46
","2
","0
","Strikeforce - Rockhold vs. Jardine
          


          
          Jan. 07, 2012",S-DEC,3,5:00
Tarec Saffiedine,win,Scott Smith,"0
","113
","0
","0
","Strikeforce - Fedor vs. Henderson
          


          
          Jul. 30, 2011",U-DEC,3,5:00
Tarec Saffiedine,loss,Tyron Woodley,"0
","38
","0
","0
","Strikeforce Challengers 13
          


          
          Jan. 07, 2011",U-DEC,3,5:00
Tarec Saffiedine,win,Nate Moore,"1
","21
","0
","0
","Strikeforce Challengers 8
          


          
          May. 21, 2010","KO/TKO
",2,1:21
Tarec Saffiedine,win,James Terry,"0
","93
","0
","0
","Strikeforce Challengers 6
          


          
          Feb. 26, 2010",U-DEC,3,5:00
Tarec Saffiedine,loss,Dong Sik Yoon,"0
","37
","1
","0
","DREAM 12
          


          
          Oct. 25, 2009",S-DEC,3,5:00
Tarec Saffiedine,win,Seichi Ikemoto,"0
","51
","0
","0
","DREAM 10: Welterweight Grand Prix 2009 Final Round
          


          
          Jul. 20, 2009",U-DEC,2,5:00
Jason Saggo,loss,Gilbert Burns,"0
","35
","1
","0
","UFC Fight Night: Rockhold vs. Branch
          


          
          Sep. 16, 2017","KO/TKO
",2,4:55
Jason Saggo,loss,Rustam Khabilov,"0
","19
","0
","0
","UFC 206: Holloway vs. Pettis
          


          
          Dec. 10, 2016",U-DEC,3,5:00
Jason Saggo,win,Leandro Silva,"0
","48
","1
","0
","UFC Fight Night: MacDonald vs Thompson
          


          
          Jun. 18, 2016",S-DEC,3,5:00
Jason Saggo,win,Justin Salas,"0
","20
","0
","0
","UFC 196: McGregor vs Diaz
          


          
          Mar. 05, 2016","KO/TKO
",1,4:31
Jason Saggo,loss,Paul Felder,"1
","29
","6
","0
","UFC Fight Night: MacDonald vs Saffiedine
          


          
          Oct. 04, 2014",S-DEC,3,5:00
Jason Saggo,win,Josh Shockley,"0
","10
","2
","0
","UFC 174: Johnson vs Bagautinov
          


          
          Jun. 14, 2014","KO/TKO
",1,4:57
Kiru Sahota,loss,DongHun Choi,"0
","2
","0
","0
","UFC Fight Night: Yan vs. Figueiredo
          


          
          Nov. 23, 2024","KO/TKO
",1,2:36
Kiru Sahota,win,Ruel Panales,"0
","84
","1
","1
","Road to UFC 3.5 + 3.6
          


          
          Aug. 23, 2024",U-DEC,3,5:00
Kiru Sahota,win,Yin Shuai,"0
","46
","1
","0
","Road to UFC 3.3 + 3.4
          


          
          May. 19, 2024",S-DEC,3,5:00
Tatsuya Saika,loss,WonBin Ki,"1
","39
","0
","0
","Road to UFC 3.3 + 3.4
          


          
          May. 19, 2024","KO/TKO
",2,0:51
Mridul Saikia,loss,Agulali,"0
","4
","0
","0
","Road to UFC 4.1 + 4.2
          


          
          May. 22, 2025","KO/TKO
",1,4:23
Benoit Saint Denis,win,Kyle Prepolec,"0
","54
","3
","2
","UFC 315: Muhammad vs. Della Maddalena
          


          
          May. 10, 2025","SUB
",2,2:35
Benoit Saint Denis,loss,Renato Moicano,"0
","25
","0
","0
","UFC Fight Night: Moicano vs. Saint Denis
          


          
          Sep. 28, 2024",KO/TKO,2,5:00
Benoit Saint Denis,loss,Dustin Poirier,"0
","50
","3
","1
","UFC 299: O'Malley vs. Vera 2
          


          
          Mar. 09, 2024","KO/TKO
",2,2:32
Benoit Saint Denis,win,Matt Frevola,"1
","6
","0
","0
","UFC 295: Prochazka vs. Pereira
          


          
          Nov. 11, 2023","KO/TKO
",1,1:31
Benoit Saint Denis,win,Thiago Moises,"0
","101
","5
","0
","UFC Fight Night: Gane vs. Spivac
          


          
          Sep. 02, 2023","KO/TKO
",2,4:44
Benoit Saint Denis,win,Ismael Bonfim,"0
","13
","2
","2
","UFC Fight Night: Strickland vs. Magomedov
          


          
          Jul. 01, 2023","SUB
",1,4:48
Benoit Saint Denis,win,Gabriel Miranda,"3
","42
","1
","0
","UFC Fight Night: Gane vs. Tuivasa
          


          
          Sep. 03, 2022","KO/TKO
",2,0:16
Benoit Saint Denis,win,Niklas Stolze,"0
","8
","3
","2
","UFC Fight Night: Volkov vs. Rozenstruik
          


          
          Jun. 04, 2022","SUB
",2,1:32
Benoit Saint Denis,loss,Elizeu Zaleski dos Santos,"0
","67
","2
","0
","UFC 267: Blachowicz vs. Teixeira
          


          
          Oct. 30, 2021",U-DEC,3,5:00
Ovince Saint Preux,loss,Ryan Spann,"0
","7
","0
","0
","UFC 307: Pereira vs. Rountree Jr.
          


          
          Oct. 05, 2024","SUB
",1,1:35
Ovince Saint Preux,win,Kennedy Nzechukwu,"1
","143
","0
","0
","UFC Fight Night: Tuivasa vs. Tybura
          


          
          Mar. 16, 2024",S-DEC,3,5:00
Ovince Saint Preux,loss,Philipe Lins,"0
","1
","0
","0
","UFC Fight Night: Andrade vs. Blanchfield
          


          
          Feb. 18, 2023","KO/TKO
",1,0:49
Ovince Saint Preux,win,Mauricio Rua,"0
","62
","0
","0
","UFC 274: Oliveira vs. Gaethje
          


          
          May. 07, 2022",S-DEC,3,5:00
Ovince Saint Preux,loss,Tanner Boser,"0
","9
","1
","0
","UFC Fight Night: Gane vs. Volkov
          


          
          Jun. 26, 2021","KO/TKO
",2,2:31
Ovince Saint Preux,loss,Jamahal Hill,"0
","36
","0
","0
","UFC Fight Night: Hermansson vs. Vettori
          


          
          Dec. 05, 2020","KO/TKO
",2,3:37
Ovince Saint Preux,win,Alonzo Menifield,"1
","33
","0
","0
","UFC Fight Night: Overeem vs. Sakai
          


          
          Sep. 05, 2020","KO/TKO
",2,4:07
Ovince Saint Preux,loss,Ben Rothwell,"1
","42
","0
","0
","UFC Fight Night: Smith vs. Teixeira
          


          
          May. 13, 2020",S-DEC,3,5:00
Ovince Saint Preux,win,Michal Oleksiejczuk,"0
","14
","1
","1
","UFC Fight Night: Hermansson vs. Cannonier
          


          
          Sep. 28, 2019","SUB
",2,2:46
Ovince Saint Preux,loss,Nikita Krylov,"0
","4
","3
","0
","UFC 236: Holloway vs. Poirier 2
          


          
          Apr. 13, 2019","SUB
",2,2:30
Ovince Saint Preux,loss,Dominick Reyes,"0
","38
","1
","0
","UFC 229: Khabib vs. McGregor
          


          
          Oct. 06, 2018",U-DEC,3,5:00
Ovince Saint Preux,win,Tyson Pedro,"0
","7
","0
","1
","UFC Fight Night: Cowboy vs. Edwards
          


          
          Jun. 23, 2018","SUB
",1,2:54
Ovince Saint Preux,loss,Ilir Latifi,"0
","7
","0
","0
","UFC Fight Night: Emmett vs. Stephens
          


          
          Feb. 24, 2018","SUB
",1,3:48
Ovince Saint Preux,win,Corey Anderson,"1
","23
","0
","0
","UFC 217: Bisping vs. St-Pierre
          


          
          Nov. 04, 2017","KO/TKO
",3,1:25
Ovince Saint Preux,win,Yushin Okami,"0
","0
","0
","1
","UFC Fight Night: Saint Preux vs. Okami
          


          
          Sep. 22, 2017","SUB
",1,1:50
Ovince Saint Preux,win,Marcos Rogerio de Lima,"0
","21
","1
","1
","UFC Fight Night: Swanson vs. Lobov
          


          
          Apr. 22, 2017","SUB
",2,2:11
Ovince Saint Preux,loss,Volkan Oezdemir,"0
","76
","0
","0
","UFC Fight Night: Bermudez vs. The Korean Zombie
          


          
          Feb. 04, 2017",S-DEC,3,5:00
Ovince Saint Preux,loss,Jimi Manuwa,"0
","13
","2
","0
","UFC 204: Bisping vs. Henderson
          


          
          Oct. 08, 2016","KO/TKO
",2,2:38
Ovince Saint Preux,loss,Jon Jones,"0
","57
","0
","0
","UFC 197: Jones vs Saint Preux
          



          
          Apr. 23, 2016",U-DEC,5,5:00
Ovince Saint Preux,win,Rafael Cavalcante,"0
","51
","1
","0
","UFC Fight Night: Hendricks vs Thompson
          


          
          Feb. 06, 2016",U-DEC,3,5:00
Ovince Saint Preux,loss,Glover Teixeira,"0
","30
","0
","0
","UFC Fight Night: Teixeira vs Saint Preux
          


          
          Aug. 08, 2015","SUB
",3,3:10
Ovince Saint Preux,win,Patrick Cummins,"1
","18
","0
","0
","UFC on FOX: Machida vs Rockhold
          


          
          Apr. 18, 2015","KO/TKO
",1,4:54
Ovince Saint Preux,win,Mauricio Rua,"1
","9
","0
","0
","UFC Fight Night 56: Shogun vs Saint Preux
          


          
          Nov. 08, 2014","KO/TKO
",1,0:34
Ovince Saint Preux,loss,Ryan Bader,"0
","24
","2
","0
","UFC Fight Night: Bader vs Saint Preux
          


          
          Aug. 16, 2014",U-DEC,5,5:00
Ovince Saint Preux,win,Ryan Jimmo,"0
","14
","2
","1
","UFC 174: Johnson vs Bagautinov
          


          
          Jun. 14, 2014",KO/TKO,2,2:10
Ovince Saint Preux,win,Nikita Krylov,"0
","1
","1
","1
","UFC 171: Hendricks vs Lawler
          


          
          Mar. 15, 2014","SUB
",1,1:29
Ovince Saint Preux,win,Cody Donovan,"0
","6
","0
","0
","UFC Fight Night: Shogun vs Sonnen
          


          
          Aug. 17, 2013","KO/TKO
",1,2:07
Ovince Saint Preux,win,Gian Villante,"0
","47
","0
","0
","UFC 159: Jones vs Sonnen
          


          
          Apr. 27, 2013",M-DEC,3,0:33
Ovince Saint Preux,win,TJ Cook,"2
","36
","2
","0
","Strikeforce - Rousey vs Kaufman
          


          
          Aug. 18, 2012","KO/TKO
",3,0:20
Ovince Saint Preux,loss,Gegard Mousasi,"0
","13
","2
","1
","Strikeforce - Melendez vs. Masvidal
          


          
          Dec. 17, 2011",U-DEC,3,5:00
Ovince Saint Preux,win,Joe Cason,"0
","13
","0
","0
","Strikeforce Challengers 17
          


          
          Jul. 22, 2011","KO/TKO
",1,1:12
Ovince Saint Preux,win,Abongo Humphrey,"0
","25
","3
","1
","Strikeforce Challengers 13
          


          
          Jan. 07, 2011",U-DEC,3,5:00
Ovince Saint Preux,win,Benji Radach,"2
","82
","1
","2
","Strikeforce - Henderson vs. Babalu
          


          
          Dec. 04, 2010",U-DEC,3,5:00
Ovince Saint Preux,win,Antwain Britt,"0
","36
","1
","1
","Strikeforce Challengers 12
          


          
          Nov. 19, 2010",U-DEC,3,5:00
Ovince Saint Preux,win,Chris Hawk,"--
","--
","--
","--
","Strikeforce - Nashville
          


          
          Apr. 17, 2010",KO/TKO,1,0:47
Lukasz Sajewski,loss,Marc Diakiese,"0
","21
","2
","0
","UFC 204: Bisping vs. Henderson
          


          
          Oct. 08, 2016","KO/TKO
",2,4:40
Lukasz Sajewski,loss,Gilbert Burns,"0
","14
","0
","0
","UFC Fight Night: Dos Anjos vs. Alvarez
          


          
          Jul. 07, 2016","SUB
",1,4:57
Lukasz Sajewski,loss,Nick Hein,"0
","26
","0
","0
","UFC Fight Night: Jedrzejczyk vs Penne
          


          
          Jun. 20, 2015",U-DEC,3,5:00
Yukio Sakaguchi,loss,Andy Ologun,"0
","1
","1
","2
","Dynamite!! 2008
          


          
          Dec. 31, 2008","KO/TKO
",1,3:20
Augusto Sakai,win,Don'Tale Mayes,"0
","53
","1
","0
","UFC Fight Night: Muniz vs. Allen
          


          
          Feb. 25, 2023",U-DEC,3,5:00
Augusto Sakai,loss,Serghei Spivac,"0
","8
","0
","0
","UFC Fight Night: Santos vs. Hill
          


          
          Aug. 06, 2022","KO/TKO
",2,3:42
Augusto Sakai,loss,Tai Tuivasa,"0
","21
","0
","0
","UFC 269: Oliveira vs. Poirier
          


          
          Dec. 11, 2021","KO/TKO
",2,0:26
Augusto Sakai,loss,Jairzinho Rozenstruik,"0
","3
","0
","0
","UFC Fight Night: Rozenstruik vs. Sakai
          


          
          Jun. 05, 2021","KO/TKO
",1,4:59
Augusto Sakai,loss,Alistair Overeem,"0
","99
","0
","0
","UFC Fight Night: Overeem vs. Sakai
          


          
          Sep. 05, 2020","KO/TKO
",5,0:26
Augusto Sakai,win,Blagoy Ivanov,"0
","78
","0
","0
","UFC Fight Night: Woodley vs. Burns
          


          
          May. 30, 2020",S-DEC,3,5:00
Augusto Sakai,win,Marcin Tybura,"1
","15
","0
","0
","UFC Fight Night: Cowboy vs. Gaethje
          


          
          Sep. 14, 2019","KO/TKO
",1,0:59
Augusto Sakai,win,Andrei Arlovski,"0
","42
","0
","0
","UFC Fight Night: Jacare vs. Hermansson
          


          
          Apr. 27, 2019",S-DEC,3,5:00
Augusto Sakai,win,Chase Sherman,"0
","111
","1
","0
","UFC Fight Night: Marreta vs. Anders
          


          
          Sep. 22, 2018","KO/TKO
",3,4:03
Augusto Sakai,win,Marcos Conrado Jr.,"2
","79
","0
","0
","DWCS Brazil 1.1
          


          
          Aug. 10, 2018","KO/TKO
",2,3:09
Alessio Sakara,loss,Nicholas Musoke,"0
","20
","1
","0
","UFC Fight Night: Machida vs Munoz
          


          
          Oct. 26, 2013","SUB
",1,3:07
Alessio Sakara,loss,Patrick Cote,"1
","24
","0
","0
","UFC 154: St-Pierre vs Condit
          


          
          Nov. 17, 2012",DQ,1,1:26
Alessio Sakara,loss,Brian Stann,"0
","7
","0
","0
","UFC on FUEL TV: Gustafsson vs Silva
          


          
          Apr. 14, 2012","KO/TKO
",1,2:26
Alessio Sakara,loss,Chris Weidman,"0
","27
","0
","0
","UFC Live: Sanchez vs Kampmann
          


          
          Mar. 03, 2011",U-DEC,3,5:00
Alessio Sakara,win,James Irvin,"1
","13
","0
","0
","UFC Live: Vera vs Jones
          


          
          Mar. 21, 2010",KO/TKO,1,3:01
Alessio Sakara,win,Thales Leites,"0
","24
","0
","0
","UFC 101: Declaration
          


          
          Aug. 08, 2009",S-DEC,3,5:00
Alessio Sakara,win,Joe Vedepo,"1
","7
","0
","0
","UFC Fight Night: Diaz vs Neer
          


          
          Sep. 17, 2008","KO/TKO
",1,1:27
Alessio Sakara,loss,Chris Leben,"0
","13
","0
","0
","UFC 82: Pride of a Champion
          


          
          Mar. 01, 2008","KO/TKO
",1,3:16
Alessio Sakara,win,James Lee,"0
","8
","0
","0
","UFC 80: Rapid Fire
          


          
          Jan. 19, 2008","KO/TKO
",1,1:30
Alessio Sakara,loss,Houston Alexander,"0
","1
","1
","0
","UFC 75: Champion vs Champion
          


          
          Sep. 08, 2007","KO/TKO
",1,1:01
Alessio Sakara,win,Victor Valimaki,"0
","6
","0
","0
","UFC 70: Nations Collide
          


          
          Apr. 21, 2007","KO/TKO
",1,1:44
Alessio Sakara,loss,Drew McFedries,"0
","32
","0
","0
","UFC 65: Bad Intentions
          


          
          Nov. 18, 2006","KO/TKO
",1,4:07
Alessio Sakara,loss,Dean Lister,"0
","1
","0
","0
","UFC 60: Hughes vs Gracie
          


          
          May. 27, 2006","SUB
",1,2:20
Alessio Sakara,win,Elvis Sinosic,"0
","70
","9
","0
","UFC 57: Liddell vs Couture 3
          


          
          Feb. 04, 2006",U-DEC,3,5:00
Alessio Sakara,nc,Ron Faircloth,"1
","46
","0
","0
","UFC 55: Fury
          


          
          Oct. 07, 2005",CNC,2,0:10
Wataru Sakata,loss,Daniel Gracie,"0
","8
","0
","0
","PRIDE Shockwave 2003
          


          
          Dec. 31, 2003","SUB
",1,7:12
Gokhan Saki,loss,Khalil Rountree Jr.,"0
","5
","0
","0
","UFC 226: Miocic vs. Cormier
          


          
          Jul. 07, 2018","KO/TKO
",1,1:36
Gokhan Saki,win,Henrique da Silva,"2
","40
","0
","0
","UFC Fight Night: Saint Preux vs. Okami
          


          
          Sep. 22, 2017","KO/TKO
",1,4:45
Kazushi Sakuraba,loss,Yan Cabral,"0
","5
","0
","0
","DREAM 17
          


          
          Sep. 24, 2011","SUB
",2,2:42
Kazushi Sakuraba,loss,Marius Zaromskis,"0
","11
","0
","0
","Dynamite!! 2010
          



          
          Dec. 31, 2010",KO/TKO,1,2:16
Kazushi Sakuraba,loss,Jason Miller,"0
","1
","0
","0
","DREAM 16
          


          
          Sep. 25, 2010","SUB
",1,2:09
Kazushi Sakuraba,loss,Ralek Gracie,"0
","16
","0
","3
","DREAM 14
          


          
          May. 29, 2010",U-DEC,3,5:00
Kazushi Sakuraba,win,Zelg Galesic,"0
","0
","1
","1
","DREAM 12
          


          
          Oct. 25, 2009","SUB
",1,1:40
Kazushi Sakuraba,win,Rubin Williams,"0
","4
","1
","1
","DREAM 11: Featherweight Grand Prix 2009 Final Round
          


          
          Oct. 06, 2009","SUB
",1,2:53
Kazushi Sakuraba,loss,Kiyoshi Tamura,"0
","4
","1
","3
","Dynamite!! 2008
          


          
          Dec. 31, 2008",U-DEC,2,5:00
Kazushi Sakuraba,loss,Melvin Manhoef,"0
","0
","0
","0
","DREAM 4: Middleweight Grand Prix 2008 2nd Round
          


          
          Jun. 15, 2008","KO/TKO
",1,1:30
Kazushi Sakuraba,win,Andrews Nakahara,"0
","7
","3
","2
","DREAM 2: Middleweight Grand Prix 2008 1st Round
          


          
          Apr. 29, 2008","SUB
",1,8:20
Kazushi Sakuraba,win,Masakatsu Funaki,"0
","9
","1
","1
","K-1 Dynamite!! 2007
          


          
          Dec. 31, 2007","SUB
",1,6:25
Kazushi Sakuraba,win,Katsuyori Shibata,"0
","14
","1
","2
","K-1 Hero's 10
          


          
          Sep. 17, 2007","SUB
",1,6:20
Kazushi Sakuraba,loss,Royce Gracie,"0
","10
","0
","0
","K-1 Dynamite!! USA
          


          
          Jun. 02, 2007",U-DEC,3,5:00
Kazushi Sakuraba,win,Yurij Kiseliov,"0
","0
","1
","2
","K-1 Hero's 8
          


          
          Mar. 12, 2007","SUB
",1,1:26
Kazushi Sakuraba,nc,Yoshihiro Akiyama,"0
","6
","0
","0
","K-1 Dynamite!! 2006
          


          
          Dec. 31, 2006",Overturned,1,5:37
Kazushi Sakuraba,win,Kestutis Smirnovas,"0
","38
","0
","1
","K-1 Hero's 6
          


          
          Aug. 05, 2006","SUB
",1,6:41
Kazushi Sakuraba,win,Ikuhisa Minowa,"0
","2
","0
","3
","PRIDE Shockwave 2005
          


          
          Dec. 31, 2005","SUB
",1,9:59
Kazushi Sakuraba,win,Ken Shamrock,"1
","5
","0
","0
","PRIDE 30: Fully Loaded
          


          
          Oct. 23, 2005","KO/TKO
",1,2:27
Kazushi Sakuraba,loss,Ricardo Arona,"0
","10
","1
","0
","PRIDE Critical Countdown 2005
          


          
          Jun. 26, 2005",KO/TKO,2,5:00
