Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Damacio Page,win,Marcos Galvao,"1
","7
","0
","0
","WEC 39: Brown vs. Garcia
          


          
          Mar. 01, 2009","KO/TKO
",1,0:18
Damacio Page,loss,Brian Bowles,"0
","14
","0
","0
","WEC 35: Condit vs. Miura
          


          
          Aug. 03, 2008","SUB
",1,3:30
Damacio Page,win,Scott Jorgensen,"0
","20
","1
","0
","WEC 32: Condit vs. Prater
          


          
          Feb. 13, 2008",U-DEC,3,5:00
Michael Page,win,Shara Magomedov,"0
","43
","0
","0
","UFC Fight Night: Adesanya vs. Imavov
          


          
          Feb. 01, 2025",U-DEC,3,5:00
Michael Page,loss,Ian Machado Garry,"0
","21
","0
","0
","UFC 303: Pereira vs. Prochazka 2
          


          
          Jun. 29, 2024",U-DEC,3,5:00
Michael Page,win,Kevin Holland,"0
","41
","0
","0
","UFC 299: O'Malley vs. Vera 2
          


          
          Mar. 09, 2024",U-DEC,3,5:00
Dustin Pague,loss,Kyoji Horiguchi,"0
","9
","1
","1
","UFC 166: Velasquez vs Dos Santos 3
          


          
          Oct. 19, 2013","KO/TKO
",2,3:51
Dustin Pague,loss,Yves Jabouin,"0
","15
","1
","7
","UFC 161: Evans vs Henderson
          


          
          Jun. 15, 2013",S-DEC,3,5:00
Dustin Pague,loss,Chico Camus,"0
","22
","1
","1
","UFC 150: Henderson vs Edgar II
          


          
          Aug. 11, 2012",U-DEC,3,5:00
Dustin Pague,loss,Ken Stone,"0
","41
","0
","0
","UFC on FX: Maynard vs Guida
          


          
          Jun. 22, 2012",S-DEC,3,5:00
Dustin Pague,win,Jared Papazian,"0
","6
","1
","1
","UFC on FX: Johnson vs McCall
          


          
          Jun. 08, 2012","SUB
",1,3:21
Dustin Pague,loss,John Albert,"0
","3
","0
","0
","The Ultimate Fighter: Team Bisping vs Team Miller Finale
          


          
          Dec. 03, 2011","KO/TKO
",1,1:09
Raulian Paiva,loss,Sergey Morozov,"0
","63
","1
","0
","UFC Fight Night: Tsarukyan vs. Gamrot
          


          
          Jun. 25, 2022",U-DEC,3,5:00
Raulian Paiva,loss,Sean O'Malley,"0
","11
","0
","0
","UFC 269: Oliveira vs. Poirier
          


          
          Dec. 11, 2021","KO/TKO
",1,4:42
Raulian Paiva,win,Kyler Phillips,"0
","51
","2
","0
","UFC Fight Night: Sandhagen vs. Dillashaw
          


          
          Jul. 24, 2021",M-DEC,3,5:00
Raulian Paiva,win,Zhalgas Zhumagulov,"0
","52
","0
","0
","UFC 251: Usman vs. Masvidal
          


          
          Jul. 11, 2020",U-DEC,3,5:00
Raulian Paiva,win,Mark De La Rosa,"1
","54
","0
","0
","UFC Fight Night: Anderson vs. Blachowicz
          


          
          Feb. 15, 2020","KO/TKO
",2,4:42
Raulian Paiva,loss,Rogerio Bontorin,"0
","3
","0
","0
","UFC Fight Night: Shevchenko vs. Carmouche 2
          


          
          Aug. 10, 2019",KO/TKO,1,2:56
Raulian Paiva,loss,Kai Kara-France,"0
","67
","0
","1
","UFC 234: Adesanya vs. Silva
          


          
          Feb. 09, 2019",S-DEC,3,5:00
Raulian Paiva,win,Allan Nascimento,"0
","81
","1
","0
","DWCS Brazil 1.3
          


          
          Aug. 12, 2018",S-DEC,3,5:00
Dinis Paiva Jr.,loss,Kyle Driscoll,"1
","39
","0
","0
","DWCS 4.7
          


          
          Sep. 15, 2020",U-DEC,3,5:00
Fredson Paixao,loss,Pablo Garza,"0
","1
","0
","0
","The Ultimate Fighter: Team GSP vs Team Koscheck Finale
          


          
          Dec. 04, 2010","KO/TKO
",1,0:51
Fredson Paixao,win,Bryan Caraway,"0
","40
","1
","2
","WEC 50: Cruz vs. Benavidez
          


          
          Aug. 18, 2010",S-DEC,3,5:00
Fredson Paixao,win,Courtney Buck,"0
","1
","1
","1
","WEC 47: Bowles vs. Cruz
          


          
          Mar. 06, 2010","SUB
",1,2:39
Fredson Paixao,loss,Cole Province,"0
","28
","0
","3
","WEC 42: Torres vs. Bowles
          


          
          Aug. 09, 2009",U-DEC,3,5:00
Fredson Paixao,loss,Wagnney Fabiano,"0
","13
","0
","1
","WEC 40: Torres vs. Mizugaki
          


          
          Apr. 05, 2009",U-DEC,3,5:00
Luis Pajuelo,loss,Fernando Padilla,"0
","5
","0
","0
","UFC Fight Night: Ribas vs. Namajunas
          


          
          Mar. 23, 2024","SUB
",1,2:45
Luis Pajuelo,win,Robbie Ring,"0
","34
","0
","0
","DWCS 7.3
          


          
          Aug. 22, 2023","KO/TKO
",1,3:43
Jose Palacios,loss,Alvin Cacdac,"--
","--
","--
","--
","Strikeforce - Destruction
          


          
          Nov. 21, 2008","SUB
",2,3:10
Jose Palacios,loss,Bobby Stack,"0
","24
","0
","1
","Strikeforce - Melendez vs. Thomson
          


          
          Jun. 27, 2008",U-DEC,3,3:00
Jose Palacios,win,Miguel Linares,"--
","--
","--
","--
","Strikeforce - Young Guns
          


          
          Feb. 10, 2007",U-DEC,3,3:00
Ricky Palacios,win,Toby Misech,"0
","116
","0
","0
","DWCS 2.4
          


          
          Jul. 10, 2018",U-DEC,3,5:00
Bart Palaszewski,loss,Cole Miller,"0
","18
","0
","0
","The Ultimate Fighter: Team Jones vs. Team Sonnen Finale
          


          
          Apr. 13, 2013","SUB
",1,4:23
Bart Palaszewski,loss,Diego Nunes,"0
","37
","0
","2
","UFC on FX: Browne vs Bigfoot
          


          
          Oct. 05, 2012",U-DEC,3,5:00
Bart Palaszewski,loss,Hatsu Hioki,"0
","26
","0
","1
","UFC 144: Edgar vs Henderson
          


          
          Feb. 25, 2012",U-DEC,3,5:00
Bart Palaszewski,win,Tyson Griffin,"1
","17
","0
","0
","UFC 137: Penn vs Diaz
          


          
          Oct. 29, 2011","KO/TKO
",1,2:45
Bart Palaszewski,loss,Kamal Shalorus,"0
","51
","0
","0
","WEC 53: Henderson vs. Pettis
          


          
          Dec. 16, 2010",S-DEC,3,5:00
Bart Palaszewski,win,Zachary Micklewright,"1
","27
","0
","0
","WEC 50: Cruz vs. Benavidez
          


          
          Aug. 18, 2010","KO/TKO
",2,0:31
Bart Palaszewski,win,Karen Darabedyan,"0
","3
","0
","1
","WEC 47: Bowles vs. Cruz
          


          
          Mar. 06, 2010","SUB
",1,4:40
Bart Palaszewski,win,Anthony Pettis,"0
","29
","1
","0
","WEC 45: Cerrone vs. Ratcliff
          


          
          Dec. 19, 2009",S-DEC,3,5:00
Bart Palaszewski,loss,Anthony Njokuani,"0
","7
","2
","0
","WEC 40: Torres vs. Mizugaki
          


          
          Apr. 05, 2009","KO/TKO
",2,0:27
Bart Palaszewski,loss,Ricardo Lamas,"0
","27
","0
","0
","WEC 39: Brown vs. Garcia
          


          
          Mar. 01, 2009",U-DEC,3,5:00
Bart Palaszewski,win,Alex Karalexis,"2
","26
","0
","0
","WEC 37: Torres vs. Tapia
          


          
          Dec. 03, 2008","KO/TKO
",2,1:11
Bart Palaszewski,loss,Chris Horodecki,"0
","42
","2
","0
","IFL - World Grand Prix Semifinals
          


          
          Nov. 03, 2007",S-DEC,3,4:00
Sasha Palatnikov,loss,Ramiz Brahimaj,"0
","1
","0
","0
","UFC Fight Night: Cannonier vs. Gastelum
          


          
          Aug. 21, 2021","SUB
",1,2:33
Sasha Palatnikov,loss,Impa Kasanganay,"0
","13
","0
","0
","UFC Fight Night: Vettori vs. Holland
          


          
          Apr. 10, 2021","SUB
",2,0:26
Sasha Palatnikov,win,Louis Cosce,"0
","125
","1
","0
","UFC 255: Figueiredo vs. Perez
          


          
          Nov. 21, 2020","KO/TKO
",3,2:47
Soa Palelei,loss,Antonio Silva,"0
","19
","1
","0
","UFC 190: Rousey vs Correia
          


          
          Aug. 01, 2015","KO/TKO
",2,0:41
Soa Palelei,win,Walt Harris,"0
","24
","1
","0
","UFC Fight Night: Rockhold vs Bisping
          


          
          Nov. 07, 2014","KO/TKO
",2,4:49
Soa Palelei,loss,Jared Rosholt,"0
","11
","0
","0
","UFC Fight Night: Te Huna vs Marquardt
          


          
          Jun. 28, 2014",U-DEC,3,5:00
Soa Palelei,win,Ruan Potts,"0
","5
","1
","0
","UFC Fight Night: Brown vs Silva
          


          
          May. 10, 2014","KO/TKO
",1,2:20
Soa Palelei,win,Pat Barry,"0
","12
","1
","0
","UFC Fight Night: Hunt vs Bigfoot
          


          
          Dec. 06, 2013","KO/TKO
",1,2:09
Soa Palelei,win,Nikita Krylov,"0
","29
","4
","0
","UFC 164: Henderson vs Pettis 2
          


          
          Aug. 31, 2013","KO/TKO
",3,1:34
Soa Palelei,loss,Eddie Sanchez,"0
","21
","1
","0
","UFC 79: Nemesis
          


          
          Dec. 29, 2007","KO/TKO
",3,3:24
Soa Palelei,loss,Mu Bae Choi,"0
","64
","2
","0
","PRIDE 28: High Octane
          


          
          Oct. 31, 2004","SUB
",2,4:55
Rousimar Palhares,win,Mike Pierce,"0
","0
","0
","2
","UFC Fight Night: Maia vs Shields
          


          
          Oct. 09, 2013","SUB
",1,0:31
Rousimar Palhares,loss,Hector Lombard,"0
","6
","0
","0
","UFC on FX: Sotiropoulos vs Pearson
          


          
          Dec. 14, 2012","KO/TKO
",1,3:38
Rousimar Palhares,loss,Alan Belcher,"0
","0
","1
","1
","UFC on FOX: Diaz vs Miller
          


          
          May. 05, 2012","KO/TKO
",1,4:18
Rousimar Palhares,win,Mike Massenzio,"0
","4
","0
","1
","UFC 142: Aldo vs Mendes
          


          
          Jan. 14, 2012","SUB
",1,1:03
Rousimar Palhares,win,Dan Miller,"1
","67
","2
","0
","UFC 134: Silva vs Okami
          


          
          Aug. 27, 2011",U-DEC,3,5:00
Rousimar Palhares,win,David Branch,"0
","2
","0
","3
","UFC Live: Sanchez vs Kampmann
          


          
          Mar. 03, 2011","SUB
",2,1:44
Rousimar Palhares,loss,Nate Marquardt,"0
","1
","0
","1
","UFC Fight Night: Marquardt vs Palhares
          


          
          Sep. 15, 2010","KO/TKO
",1,3:28
Rousimar Palhares,win,Tomasz Drwal,"0
","0
","0
","1
","UFC 111: St-Pierre vs Hardy
          


          
          Mar. 27, 2010","SUB
",1,0:45
Rousimar Palhares,win,Lucio Linhares,"0
","6
","1
","3
","UFC 107: Penn vs Sanchez
          


          
          Dec. 12, 2009","SUB
",2,3:21
Rousimar Palhares,win,Jeremy Horn,"0
","18
","7
","0
","UFC 93: Franklin vs Henderson
          


          
          Jan. 17, 2009",U-DEC,3,5:00
Rousimar Palhares,loss,Dan Henderson,"0
","27
","2
","1
","UFC 88: Breakthrough
          


          
          Sep. 06, 2008",U-DEC,3,5:00
Rousimar Palhares,win,Ivan Salaverry,"0
","0
","1
","3
","UFC 84: Ill Will
          


          
          May. 24, 2008","SUB
",1,2:36
Rousimar Palhares,win,Daniel Acacio,"0
","6
","2
","1
","Fury FC 5: Final Conflict
          


          
          Dec. 06, 2007","SUB
",1,1:22
Rousimar Palhares,win,Fabio Nascimento,"0
","6
","3
","1
","Fury FC 5: Final Conflict
          


          
          Dec. 06, 2007","SUB
",1,2:43
Rousimar Palhares,win,Flavio Luiz Moura,"0
","0
","1
","2
","Fury FC 4: High Voltage
          


          
          Aug. 04, 2007","SUB
",1,1:29
Rousimar Palhares,win,Helio Dipp,"0
","3
","1
","2
","Floripa Fight 4
          


          
          Mar. 10, 2007","SUB
",1,1:40
Rousimar Palhares,win,Claudio Mattos,"0
","1
","1
","1
","Storm Samurai 12
          


          
          Nov. 25, 2006","SUB
",1,0:17
Tulio Palhares,win,Adriano Santos,"0
","31
","4
","0
","UFC - Ultimate Brazil
          


          
          Oct. 16, 1998","KO/TKO
",1,9:00
Stephen Palling,loss,Joao Roque,"--
","--
","--
","--
","WFA 1
          


          
          Nov. 03, 2001","SUB
",1,1:29
Eduardo Pamplona,loss,Tyler Stinson,"--
","--
","--
","--
","Strikeforce - Fedor vs. Henderson
          


          
          Jul. 30, 2011",KO/TKO,1,0:15
Eduardo Pamplona,win,Jerron Peoples,"--
","--
","--
","--
","Strikeforce Challengers 16
          


          
          Jun. 24, 2011",KO/TKO,1,2:40
Ruel Panales,loss,Kiru Sahota,"0
","38
","1
","0
","Road to UFC 3.5 + 3.6
          


          
          Aug. 23, 2024",U-DEC,3,5:00
Yuri Panferov,loss,Torrez Finney,"0
","18
","0
","0
","DWCS 7.10
          


          
          Oct. 10, 2023","SUB
",2,2:43
Alexandre Pantoja,win,Kai Asakura,"0
","32
","3
","1
","UFC 310: Pantoja vs. Asakura
          



          
          Dec. 07, 2024","SUB
",2,2:05
Alexandre Pantoja,win,Steve Erceg,"0
","125
","9
","0
","UFC 301: Pantoja vs. Erceg
          



          
          May. 04, 2024",U-DEC,5,5:00
Alexandre Pantoja,win,Brandon Royval,"0
","95
","8
","1
","UFC 296: Edwards vs. Covington
          



          
          Dec. 16, 2023",U-DEC,5,5:00
Alexandre Pantoja,win,Brandon Moreno,"1
","129
","6
","0
","UFC 290: Volkanovski vs. Rodriguez
          



          
          Jul. 08, 2023",S-DEC,5,5:00
Alexandre Pantoja,win,Alex Perez,"0
","8
","1
","1
","UFC 277: Pena vs. Nunes 2
          


          
          Jul. 30, 2022","SUB
",1,1:31
Alexandre Pantoja,win,Brandon Royval,"0
","22
","3
","2
","UFC Fight Night: Cannonier vs. Gastelum
          


          
          Aug. 21, 2021","SUB
",2,1:46
Alexandre Pantoja,win,Manel Kape,"0
","74
","0
","0
","UFC Fight Night: Overeem vs. Volkov
          


          
          Feb. 06, 2021",U-DEC,3,5:00
Alexandre Pantoja,loss,Askar Askarov,"0
","32
","1
","0
","UFC Fight Night: Figueiredo vs. Benavidez 2
          


          
          Jul. 18, 2020",U-DEC,3,5:00
Alexandre Pantoja,win,Matt Schnell,"1
","34
","1
","0
","UFC Fight Night: Edgar vs. The Korean Zombie
          


          
          Dec. 21, 2019","KO/TKO
",1,4:17
Alexandre Pantoja,loss,Deiveson Figueiredo,"0
","61
","2
","0
","UFC 240: Holloway vs. Edgar
          


          
          Jul. 27, 2019",U-DEC,3,5:00
Alexandre Pantoja,win,Wilson Reis,"1
","23
","0
","0
","UFC 236: Holloway vs. Poirier 2
          


          
          Apr. 13, 2019","KO/TKO
",1,2:58
Alexandre Pantoja,win,Yuta Sasaki,"0
","4
","0
","2
","UFC Fight Night: Magny vs. Ponzinibbio
          


          
          Nov. 17, 2018","SUB
",1,2:18
Alexandre Pantoja,win,Brandon Moreno,"0
","79
","0
","0
","UFC Fight Night: Maia vs. Usman
          


          
          May. 19, 2018",U-DEC,3,5:00
Alexandre Pantoja,loss,Dustin Ortiz,"0
","19
","1
","2
","UFC 220: Miocic vs. Ngannou
          


          
          Jan. 20, 2018",U-DEC,3,5:00
Alexandre Pantoja,win,Neil Seery,"1
","119
","1
","1
","UFC Fight Night: Nelson vs. Ponzinibbio
          


          
          Jul. 16, 2017","SUB
",3,2:31
Alexandre Pantoja,win,Eric Shelton,"0
","37
","1
","2
","UFC on FOX: Shevchenko vs. Pena
          


          
          Jan. 28, 2017",S-DEC,3,5:00
Jared Papazian,loss,Tim Elliott,"0
","36
","0
","0
","The Ultimate Fighter: Team Carwin vs. Team Nelson Finale
          


          
          Dec. 15, 2012",U-DEC,3,5:00
Jared Papazian,loss,Dustin Pague,"0
","7
","0
","0
","UFC on FX: Johnson vs McCall
          


          
          Jun. 08, 2012","SUB
",1,3:21
Jared Papazian,loss,Mike Easton,"0
","68
","0
","0
","UFC on FX: Guillard vs Miller
          


          
          Jan. 20, 2012",M-DEC,3,5:00
Kathryn Paprocki,loss,Maria Silva,"0
","15
","0
","0
","DWCS 5.7
          


          
          Oct. 12, 2021",U-DEC,3,5:00
Joe Pardo,loss,Mike van Arsdale,"0
","4
","0
","1
","UFC 17: Redemption
          


          
          May. 15, 1998","SUB
",1,11:01
Bryan Pardoe,loss,Rashad Evans,"0
","3
","1
","0
","GC 26
          


          
          Jun. 02, 2004","KO/TKO
",1,3:24
Bryan Pardoe,loss,Frank Shamrock,"0
","3
","1
","0
","WEC 6: Return of a Legend
          



          
          Mar. 27, 2003","SUB
",1,1:46
Bryan Pardoe,loss,Keith Jardine,"0
","1
","0
","0
","KOTC 20: Crossroads
          


          
          Dec. 15, 2002","KO/TKO
",1,1:09
Remco Pardoel,loss,Marco Ruas,"0
","2
","1
","2
","UFC 7: The Brawl in Buffalo
          


          
          Sep. 08, 1995","SUB
",1,12:27
Remco Pardoel,win,Ryan Parker,"0
","0
","1
","1
","UFC 7: The Brawl in Buffalo
          


          
          Sep. 08, 1995","SUB
",1,3:05
Remco Pardoel,loss,Royce Gracie,"0
","0
","0
","0
","UFC 2: No Way Out
          


          
          Mar. 11, 1994","SUB
",1,1:31
Remco Pardoel,win,Orlando Wiet,"0
","7
","1
","0
","UFC 2: No Way Out
          


          
          Mar. 11, 1994","KO/TKO
",1,1:29
Remco Pardoel,win,Alberta Cerra Leon,"0
","4
","1
","1
","UFC 2: No Way Out
          


          
          Mar. 11, 1994","SUB
",1,9:51
Ido Pariente,loss,Jake Shields,"0
","0
","0
","0
","K-1 Dynamite!! USA
          


          
          Jun. 02, 2007","SUB
",1,2:06
Josh Parisian,loss,Robelis Despaigne,"0
","2
","0
","0
","UFC 299: O'Malley vs. Vera 2
          


          
          Mar. 09, 2024","KO/TKO
",1,0:18
Josh Parisian,loss,Martin Buday,"0
","26
","0
","0
","UFC Fight Night: Luque vs. Dos Anjos
          


          
          Aug. 12, 2023","SUB
",1,4:11
Josh Parisian,loss,Jamal Pogues,"0
","37
","1
","0
","UFC Fight Night: Andrade vs. Blanchfield
          


          
          Feb. 18, 2023",U-DEC,3,5:00
Josh Parisian,win,Alan Baudot,"0
","42
","3
","0
","UFC Fight Night: Tsarukyan vs. Gamrot
          


          
          Jun. 25, 2022","KO/TKO
",2,3:04
Josh Parisian,loss,Don'Tale Mayes,"0
","10
","0
","0
","UFC Fight Night: Lewis vs. Daukaus
          


          
          Dec. 18, 2021","KO/TKO
",3,3:26
Josh Parisian,win,Roque Martinez,"0
","79
","1
","0
","UFC Fight Night: Jung vs. Ige
          


          
          Jun. 19, 2021",S-DEC,3,5:00
Josh Parisian,loss,Parker Porter,"0
","114
","0
","0
","UFC Fight Night: Smith vs. Clark
          


          
          Nov. 28, 2020",U-DEC,3,5:00
Josh Parisian,win,Chad Johnson,"1
","29
","0
","1
","DWCS 4.3
          


          
          Aug. 18, 2020","KO/TKO
",1,3:43
Josh Parisian,win,Greg Rebello,"1
","8
","0
","0
","DWCS 2.3
          


          
          Jun. 26, 2018","KO/TKO
",1,1:31
Karo Parisyan,loss,Dennis Hallman,"0
","2
","0
","0
","UFC 123: Rampage vs Machida
          


          
          Nov. 20, 2010","KO/TKO
",1,1:47
Karo Parisyan,nc,Dong Hyun Kim,"0
","24
","2
","1
","UFC 94: St-Pierre vs Penn 2
          


          
          Jan. 31, 2009",Overturned,3,5:00
Karo Parisyan,loss,Thiago Alves,"0
","10
","1
","0
","UFC Fight Night: Florian vs Lauzon
          


          
          Apr. 02, 2008","KO/TKO
",2,0:24
Karo Parisyan,win,Ryo Chonan,"0
","49
","7
","0
","UFC 78: Validation
          


          
          Nov. 17, 2007",U-DEC,3,5:00
Karo Parisyan,win,Joshua Burkman,"0
","54
","2
","0
","UFC 71: Liddell vs Jackson
          


          
          May. 26, 2007",U-DEC,3,5:00
Karo Parisyan,win,Drew Fickett,"0
","56
","3
","0
","UFC Fight Night: Sanchez vs Riggs
          


          
          Dec. 13, 2006",U-DEC,3,5:00
Karo Parisyan,loss,Diego Sanchez,"0
","36
","9
","0
","UFC Fight Night 6
          


          
          Aug. 17, 2006",U-DEC,3,5:00
Karo Parisyan,win,Nick Thompson,"0
","18
","2
","0
","UFC 59: Reality Check
          


          
          Apr. 15, 2006","KO/TKO
",1,4:44
Karo Parisyan,win,Matt Serra,"0
","56
","8
","2
","UFC 53: Heavy Hitters
          


          
          Jun. 04, 2005",U-DEC,3,5:00
Karo Parisyan,win,Chris Lytle,"0
","29
","7
","2
","UFC 51: Super Saturday
          


          
          Feb. 05, 2005",U-DEC,3,5:00
Karo Parisyan,win,Nick Diaz,"0
","27
","9
","0
","UFC 49: Unfinished Business
          


          
          Aug. 21, 2004",S-DEC,3,5:00
Karo Parisyan,loss,Georges St-Pierre,"0
","1
","0
","4
","UFC 46: Supernatural
          


          
          Jan. 31, 2004",U-DEC,3,5:00
Karo Parisyan,win,Dave Strasser,"0
","13
","3
","1
","UFC 44: Undisputed
          


          
          Sep. 26, 2003","SUB
",1,3:52
Won Sik Park,loss,Kuniyoshi Hironaka,"0
","13
","0
","0
","DREAM 12
          


          
          Oct. 25, 2009",KO/TKO,1,5:00
JunYong Park,win,Brad Tavares,"0
","99
","2
","0
","UFC Fight Night: Royval vs. Taira
          


          
          Oct. 12, 2024",S-DEC,3,5:00
JunYong Park,loss,Andre Muniz,"0
","27
","0
","0
","UFC Fight Night: Song vs. Gutierrez
          


          
          Dec. 09, 2023",S-DEC,3,5:00
JunYong Park,win,Albert Duraev,"1
","50
","0
","3
","UFC Fight Night: Holm vs. Bueno Silva
          


          
          Jul. 15, 2023","SUB
",2,4:45
JunYong Park,win,Denis Tiuliulin,"0
","25
","1
","1
","UFC Fight Night: Lewis vs. Spivac
          


          
          Feb. 04, 2023","SUB
",1,4:05
JunYong Park,win,Joseph Holmes,"0
","18
","2
","2
","UFC Fight Night: Kattar vs. Allen
          


          
          Oct. 29, 2022","SUB
",2,3:04
JunYong Park,win,Eryk Anders,"0
","105
","0
","0
","UFC Fight Night: Holm vs. Vieira
          


          
          May. 21, 2022",S-DEC,3,5:00
JunYong Park,loss,Gregory Rodrigues,"0
","56
","0
","0
","UFC Fight Night: Costa vs. Vettori
          


          
          Oct. 23, 2021","KO/TKO
",2,3:13
JunYong Park,win,Tafon Nchukwi,"0
","71
","2
","2
","UFC Fight Night: Rodriguez vs. Waterson
          


          
          May. 08, 2021",M-DEC,3,5:00
JunYong Park,win,John Phillips,"0
","10
","4
","0
","UFC Fight Night: Ortega vs. The Korean Zombie
          


          
          Oct. 17, 2020",U-DEC,3,5:00
JunYong Park,win,Marc-Andre Barriault,"0
","77
","5
","0
","UFC Fight Night: Edgar vs. The Korean Zombie
          


          
          Dec. 21, 2019",U-DEC,3,5:00
JunYong Park,loss,Anthony Hernandez,"0
","81
","0
","0
","UFC Fight Night: Andrade vs. Zhang
          


          
          Aug. 31, 2019","SUB
",2,4:39
Harvey Park,loss,Omar Morales,"0
","23
","0
","0
","DWCS 3.7
          


          
          Aug. 06, 2019","KO/TKO
",2,1:06
HyunSung Park,win,Carlos Hernandez,"0
","14
","1
","1
","UFC Fight Night: Burns vs. Morales
          


          
          May. 17, 2025","SUB
",1,2:26
HyunSung Park,win,Shannon Ross,"2
","50
","0
","0
","UFC Fight Night: Song vs. Gutierrez
          


          
          Dec. 09, 2023","KO/TKO
",2,3:59
HyunSung Park,win,SeungGuk Choi,"0
","38
","1
","3
","UFC Fight Night: Lewis vs. Spivac
          



          
          Feb. 04, 2023","SUB
",3,3:11
HyunSung Park,win,Top Noi Kiwram,"0
","4
","1
","2
","Road to UFC 1.6
          


          
          Oct. 23, 2022","SUB
",1,3:05
HyunSung Park,win,Jeremia Siregar,"0
","29
","1
","0
","Road to UFC 1.4
          


          
          Jun. 10, 2022","KO/TKO
",1,3:56
JaeHyun Park,win,Jack Becker,"0
","52
","2
","0
","Road to UFC 4.3 + 4.4
          


          
          May. 23, 2025","KO/TKO
",2,3:56
JaeHyun Park,loss,Shin Haraguchi,"0
","12
","0
","0
","Road to UFC 2.5 + 2.6
          


          
          Aug. 27, 2023",U-DEC,3,5:00
EoJin Park,loss,Keiichiro Nakamura,"0
","28
","0
","0
","Road to UFC 4.1 + 4.2
          


          
          May. 22, 2025","KO/TKO
",2,2:24
Norman Parke,loss,Rustam Khabilov,"0
","17
","1
","0
","UFC Fight Night: Silva vs Bisping
          


          
          Feb. 27, 2016",U-DEC,3,5:00
Norman Parke,win,Reza Madadi,"0
","47
","1
","0
","UFC Fight Night: Holohan vs Smolka
          


          
          Oct. 24, 2015",U-DEC,3,5:00
Norman Parke,loss,Francisco Trinaldo,"0
","25
","4
","0
","UFC Fight Night: Condit vs Alves
          


          
          May. 30, 2015",U-DEC,3,5:00
Norman Parke,loss,Gleison Tibau,"0
","43
","0
","0
","UFC Fight Night: McGregor vs Siver
          


          
          Jan. 18, 2015",S-DEC,3,5:00
Norman Parke,win,Naoyuki Kotani,"0
","34
","2
","0
","UFC Fight Night: McGregor vs Brandao
          


          
          Jul. 19, 2014","KO/TKO
",2,3:41
Norman Parke,draw,Leonardo Santos,"0
","37
","0
","0
","UFC Fight Night: Shogun vs Henderson 2
          


          
          Mar. 23, 2014",M-DEC,3,5:00
Norman Parke,win,Jon Tuck,"0
","81
","1
","0
","UFC Fight Night: Machida vs Munoz
          


          
          Oct. 26, 2013",U-DEC,3,5:00
Norman Parke,win,Kazuki Tokudome,"0
","68
","2
","0
","UFC 162: Silva vs Weidman
          


          
          Jul. 06, 2013",U-DEC,3,5:00
Norman Parke,win,Colin Fletcher,"0
","42
","6
","0
","UFC on FX: Sotiropoulos vs Pearson
          



          
          Dec. 14, 2012",U-DEC,3,5:00
Ryan Parker,loss,Remco Pardoel,"0
","0
","0
","0
","UFC 7: The Brawl in Buffalo
          


          
          Sep. 08, 1995","SUB
",1,3:05
Larry Parker,loss,Akira Shoji,"0
","5
","2
","0
","PRIDE 7
          


          
          Sep. 12, 1999",U-DEC,3,5:00
Tyra Parker,loss,Michelle Waterson-Gomez,"0
","2
","0
","0
","Strikeforce - Payback
          


          
          Oct. 03, 2008","SUB
",1,1:20
Mick Parkin,loss,Marcin Tybura,"0
","60
","1
","0
","UFC Fight Night: Edwards vs. Brady
          


          
          Mar. 22, 2025",U-DEC,3,5:00
Mick Parkin,win,Lukasz Brzeski,"1
","34
","0
","0
","UFC 304: Edwards vs. Muhammad 2
          


          
          Jul. 27, 2024","KO/TKO
",1,3:23
Mick Parkin,win,Mohammed Usman,"0
","72
","0
","0
","UFC Fight Night: Ribas vs. Namajunas
          


          
          Mar. 23, 2024",U-DEC,3,5:00
Mick Parkin,win,Caio Machado,"0
","39
","3
","0
","UFC Fight Night: Allen vs. Craig
          


          
          Nov. 18, 2023",U-DEC,3,5:00
Mick Parkin,win,Jamal Pogues,"0
","95
","0
","0
","UFC Fight Night: Aspinall vs. Tybura
          


          
          Jul. 22, 2023",U-DEC,3,5:00
Mick Parkin,win,Eduardo Neves,"0
","7
","2
","1
","DWCS 6.5
          


          
          Aug. 23, 2022","SUB
",1,1:57
Willie Parks,loss,Andreas Spang,"--
","--
","--
","--
","Strikeforce Challengers 20
          


          
          Nov. 18, 2011",KO/TKO,1,3:10
Preston Parsons,loss,Jacobe Smith,"0
","7
","0
","0
","UFC Fight Night: Dern vs. Ribas 2
          


          
          Jan. 11, 2025","KO/TKO
",1,1:13
Preston Parsons,loss,Oban Elliott,"0
","36
","1
","0
","UFC 304: Edwards vs. Muhammad 2
          


          
          Jul. 27, 2024",U-DEC,3,5:00
Preston Parsons,win,Matthew Semelsberger,"0
","47
","7
","2
","UFC Fight Night: Ankalaev vs. Walker 2
          


          
          Jan. 13, 2024",U-DEC,3,5:00
Preston Parsons,loss,Trevin Giles,"0
","42
","3
","3
","UFC Fight Night: Vera vs. Sandhagen
          


          
          Mar. 25, 2023",S-DEC,3,5:00
Preston Parsons,win,Evan Elder,"0
","75
","4
","5
","UFC Fight Night: Lemos vs. Andrade
          


          
          Apr. 23, 2022",U-DEC,3,5:00
Preston Parsons,loss,Daniel Rodriguez,"0
","23
","0
","0
","UFC Fight Night: Makhachev vs. Moises
          


          
          Jul. 17, 2021","KO/TKO
",1,3:47
