First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Kazuma,Maruyama,http://ufcstats.com/fighter-details/aa1a873d05acc7eb,Gluttony,11,7,0,"5' 11""",155 lbs.,"72""",Orthodox,"Jul 19, 1992",3.83,41%,2.23,53%,4.79,33%,100%,0.0
Islem,Masraf,http://ufcstats.com/fighter-details/6dedfe07640a9acc,Lightning,3,1,0,"6' 0""",205 lbs.,"74""",Southpaw,"Jun 07, 1996",0.68,20%,3.88,15%,0.00,0%,100%,0.0
Mike,Massenzio,http://ufcstats.com/fighter-details/5b2d7906aa894274,The Master of Disaster,13,9,0,"6' 2""",185 lbs.,"73""",Southpaw,"Nov 01, 1982",2.08,45%,3.59,54%,2.74,24%,50%,1.4
Jameel,Massouh,http://ufcstats.com/fighter-details/883922e5cd6d8473,,26,9,0,"5' 10""",145 lbs.,"72""",Orthodox,"Sep 12, 1984",1.91,54%,2.62,55%,0.67,15%,50%,0.7
Tiffany,Masters,http://ufcstats.com/fighter-details/ca743f96dd2063d5,Rainbow Renegade,2,1,0,"5' 3""",115 lbs.,"65""",Orthodox,"Jul 31, 1994",3.53,62%,2.58,50%,3.06,60%,0%,0.0
Jorge,Masvidal,http://ufcstats.com/fighter-details/47b9e0e7703a4868,Gamebred,35,17,0,"5' 11""",170 lbs.,"74""",Orthodox,"Nov 12, 1984",4.05,47%,3.05,64%,1.38,59%,72%,0.3
Al,Matavao,http://ufcstats.com/fighter-details/eec3fe66a8b11a26,Sweetness,8,3,0,"5' 8""",205 lbs.,"67""",Orthodox,"Feb 23, 1994",7.84,46%,6.70,58%,0.00,0%,0%,0.0
Tateki,Matsuda,http://ufcstats.com/fighter-details/3a524c6700addc24,Tech,13,8,0,"5' 7""",125 lbs.,--,Orthodox,"Feb 27, 1986",3.20,34%,3.43,69%,0.00,0%,16%,0.0
Arisa,Matsuda,http://ufcstats.com/fighter-details/4c33b3d37955aa85,,7,0,0,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 15, 1994",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Daijiro,Matsui,http://ufcstats.com/fighter-details/cd42bbe8887bba90,,13,29,7,"5' 9""",200 lbs.,--,Orthodox,"Dec 05, 1972",0.84,45%,1.69,55%,1.83,30%,43%,0.4
Toki,Matsui,http://ufcstats.com/fighter-details/56cc76c55cee8410,,6,1,0,"5' 6""",125 lbs.,"65""",Orthodox,"Sep 08, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Koichiro,Matsumoto,http://ufcstats.com/fighter-details/2fb6f197d1fbc779,,15,3,1,"5' 7""",145 lbs.,--,,"Mar 07, 1986",1.90,26%,3.50,31%,0.00,0%,0%,0.0
Jean,Matsumoto,http://ufcstats.com/fighter-details/ffd3224638c01b57,,16,1,0,"5' 6""",135 lbs.,"68""",Orthodox,"Sep 09, 1999",5.18,41%,5.40,45%,2.73,47%,57%,0.3
Koyomi,Matsushima,http://ufcstats.com/fighter-details/5ad226da6c74a48e,,13,6,0,"5' 7""",145 lbs.,"66""",Orthodox,"Oct 08, 1992",2.70,47%,2.83,59%,9.00,52%,33%,0.0
Naoki,Matsushita,http://ufcstats.com/fighter-details/990060b2a68a7b82,,12,16,11,"5' 6""",155 lbs.,--,Orthodox,--,3.30,32%,2.20,63%,1.50,100%,0%,0.0
AJ,Matthews,http://ufcstats.com/fighter-details/18e4f61f16f458c6,,8,7,0,"5' 11""",185 lbs.,--,,--,5.11,52%,4.96,51%,0.00,0%,100%,0.0
Jake,Matthews,http://ufcstats.com/fighter-details/a845f0735bc67405,The Celtic Kid,21,7,0,"5' 11""",170 lbs.,"73""",Orthodox,"Aug 19, 1994",3.45,43%,2.63,61%,1.46,41%,67%,0.6
Connor,Matthews,http://ufcstats.com/fighter-details/36e78278a77006d4,The Controller,7,4,0,"5' 8""",145 lbs.,"71""",Switch,"May 31, 1992",4.82,43%,6.06,55%,3.24,55%,46%,0.7
Claudio,Mattos,http://ufcstats.com/fighter-details/6e2b1d631832921d,Popeye,5,4,0,--,185 lbs.,--,Orthodox,--,0.00,0%,3.53,0%,0.00,0%,0%,0.0
John,Matua,http://ufcstats.com/fighter-details/c933d423ebdbbbdb,,1,4,0,"6' 2""",400 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Francesco,Maturi,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18,,0,1,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Vladimir,Matyushenko,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,The Janitor,27,8,0,"6' 0""",205 lbs.,"74""",Orthodox,"Jan 04, 1971",1.90,44%,1.62,59%,3.25,46%,70%,0.1
Miranda,Maverick,http://ufcstats.com/fighter-details/f29a6350c69f4a33,Fear The,17,5,0,"5' 3""",125 lbs.,"65""",Southpaw,"Jul 01, 1997",3.39,45%,2.31,60%,2.39,41%,44%,0.3
Nick,Maximov,http://ufcstats.com/fighter-details/12585614e0ed2626,,8,2,0,"6' 0""",185 lbs.,"76""",Southpaw,"Dec 23, 1997",1.93,45%,2.64,46%,4.16,45%,35%,0.2
Elaina,Maxwell,http://ufcstats.com/fighter-details/a16ce18149021139,Beef,7,4,0,"5' 8""",145 lbs.,--,Orthodox,"Dec 16, 1978",2.07,60%,2.40,53%,0.00,0%,50%,1.0
Jeremy,May,http://ufcstats.com/fighter-details/c32fdfe75cda5b22,,13,10,0 (1 NC),"6' 1""",185 lbs.,--,,"Oct 23, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jack,May,http://ufcstats.com/fighter-details/2c6e81426dd7573c,The Outlaw,9,3,0,"6' 8""",255 lbs.,--,Switch,"Apr 14, 1981",1.52,38%,3.29,33%,0.91,33%,20%,0.0
Don'Tale,Mayes,http://ufcstats.com/fighter-details/1a9480fc288e55d7,Lord Kong,11,9,0 (1 NC),"6' 6""",260 lbs.,"81""",Orthodox,"Jan 16, 1992",3.22,43%,3.61,46%,0.59,38%,46%,0.0
Gray,Maynard,http://ufcstats.com/fighter-details/7d96bc577e5178b2,,13,7,1 (1 NC),"5' 9""",155 lbs.,"70""",Orthodox,"May 09, 1979",1.92,32%,2.64,66%,2.91,47%,81%,0.7
Brooke,Mayo,http://ufcstats.com/fighter-details/1b41c21d947d6f2f,The Bully,0,1,0,"5' 7""",125 lbs.,--,,--,1.92,34%,3.20,63%,3.20,60%,0%,2.1
Gina,Mazany,http://ufcstats.com/fighter-details/016a8d958883167c,Danger,7,6,0,"5' 6""",125 lbs.,"68""",Southpaw,"Aug 19, 1988",3.73,50%,3.52,50%,4.34,52%,33%,0.2
Sabina,Mazo,http://ufcstats.com/fighter-details/70d2329a92864fdb,Colombian Queen,9,4,0,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997",6.10,43%,4.35,57%,0.65,80%,59%,0.2
Francesco,Mazzeo,http://ufcstats.com/fighter-details/7b3c13fe33556a21,,4,1,0,"6' 3""",205 lbs.,"75""",Orthodox,"Sep 23, 1997",1.83,44%,0.75,65%,3.23,50%,0%,0.0
Scott,McAfee,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1,,14,7,0,"5' 8""",155 lbs.,--,Orthodox,"Aug 23, 1983",0.00,0%,1.33,50%,0.00,0%,0%,0.0
Bobby,McAndrews,http://ufcstats.com/fighter-details/ef6f45095119d416,,1,3,0,--,--,--,Orthodox,--,2.56,83%,1.03,50%,0.00,0%,33%,7.7
Michael,McBride,http://ufcstats.com/fighter-details/443f60bec7c3c3d5,,8,3,0,"6' 1""",155 lbs.,--,Orthodox,"Mar 09, 1986",4.08,48%,5.85,40%,1.85,42%,30%,1.2
Ian,McCall,http://ufcstats.com/fighter-details/701e057d63c124d9,Uncle Creepy,13,5,1,"5' 5""",125 lbs.,"64""",Orthodox,"May 07, 1984",3.59,39%,3.25,67%,2.08,30%,88%,0.0
Molly,McCann,http://ufcstats.com/fighter-details/51018a31ddf31eb2,Meatball,14,8,0,"5' 4""",115 lbs.,"62""",Orthodox,"May 04, 1990",5.28,49%,4.65,62%,1.78,36%,38%,0.5
Charles,McCarthy,http://ufcstats.com/fighter-details/da97d6c97d09c030,Chainsaw,10,5,0,"5' 10""",185 lbs.,"71""",Orthodox,"Aug 06, 1980",0.18,12%,4.03,56%,2.67,60%,0%,2.7
Eric,McConico,http://ufcstats.com/fighter-details/9508cc6184cb2450,,9,3,1,"6' 0""",185 lbs.,"77""",Southpaw,"May 09, 1990",0.90,38%,3.60,52%,0.00,0%,0%,0.0
Sean,McCorkle,http://ufcstats.com/fighter-details/008dc37cca279def,,17,7,0,"6' 7""",265 lbs.,"81""",Orthodox,"Jul 17, 1976",0.85,44%,2.48,52%,2.12,40%,33%,4.2
Danni,McCormack,http://ufcstats.com/fighter-details/2a9f9db24cd032ba,Mac,9,2,0,"5' 4""",125 lbs.,"62""",Southpaw,"Mar 15, 1990",6.93,51%,4.53,60%,6.00,42%,50%,2.0
Kris,McCray,http://ufcstats.com/fighter-details/baed16f18348908e,Savage,8,5,0,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 24, 1981",2.69,45%,2.57,54%,2.88,55%,38%,0.0
Tamdan,McCrory,http://ufcstats.com/fighter-details/eff47295daf721a6,The Barncat,14,5,0,"6' 4""",185 lbs.,"76""",Switch,"Nov 05, 1986",2.07,49%,1.60,46%,2.28,50%,33%,2.5
Rob,McCullough,http://ufcstats.com/fighter-details/11e3fd7546359fc5,Razor,19,8,0,"5' 9""",155 lbs.,"69""",Orthodox,"May 26, 1977",2.47,36%,2.84,59%,0.46,100%,68%,0.0
Justin,McCully,http://ufcstats.com/fighter-details/75f871836d41f90f,The Insane One,11,5,2,"6' 1""",225 lbs.,"73""",Orthodox,"Feb 18, 1976",1.58,37%,2.02,46%,1.28,44%,43%,0.0
Robert,McDaniel,http://ufcstats.com/fighter-details/5cafbc97dba2e797,Bubba,28,10,0,"6' 3""",185 lbs.,"75""",Southpaw,"May 03, 1983",1.64,44%,1.98,56%,0.93,50%,50%,1.4
Michael,McDonald,http://ufcstats.com/fighter-details/d52ef694108f8235,The Black Sniper,1,1,0,"5' 11""",205 lbs.,--,Orthodox,"Feb 06, 1965",0.00,0%,0.40,50%,0.00,0%,0%,0.0
Scott,McDonald,http://ufcstats.com/fighter-details/08ae3100bf2100ed,,1,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Michael,McDonald,http://ufcstats.com/fighter-details/d0314416a7f26527,Mayday,17,4,0,"5' 9""",135 lbs.,"70""",Orthodox,"Jan 15, 1991",2.69,42%,2.76,57%,1.09,66%,52%,1.4
Josh,McDonald,http://ufcstats.com/fighter-details/b507a76087e3ed9f,,9,5,0 (1 NC),--,185 lbs.,--,,--,0.80,57%,3.40,33%,9.00,50%,0%,0.0
Miles,McDonald,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5,,2,1,0,"5' 7""",115 lbs.,--,,"Aug 13, 1991",5.10,45%,4.00,43%,0.00,0%,100%,1.0
Justin,McElfresh,http://ufcstats.com/fighter-details/49c29e57d4e2be6f,,6,4,0,"6' 6""",205 lbs.,--,Orthodox,"Jan 04, 1980",4.59,26%,12.79,41%,0.00,0%,0%,0.0
Drew,McFedries,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,The Massacre,12,7,0,"6' 0""",185 lbs.,"72""",Southpaw,"Jul 27, 1978",5.13,51%,4.56,52%,1.42,100%,56%,0.7
Liam,McGeary,http://ufcstats.com/fighter-details/e4e0993befecdaf8,,12,2,0,"6' 6""",205 lbs.,--,,"Oct 04, 1982",1.28,48%,1.92,50%,0.51,100%,0%,2.5
Gan,McGee,http://ufcstats.com/fighter-details/d90b630e0561818b,The Giant,13,5,0,"6' 10""",265 lbs.,--,Orthodox,"Nov 20, 1976",2.20,29%,2.31,59%,0.65,25%,83%,0.0
Court,McGee,http://ufcstats.com/fighter-details/523fa774700d7d3f,The Crusher,23,13,0,"5' 11""",170 lbs.,"75""",Orthodox,"Dec 12, 1984",4.60,37%,3.59,61%,1.87,25%,69%,0.5
Marcus,McGhee,http://ufcstats.com/fighter-details/c0ac37a4a1133da9,The Maniac,10,1,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 07, 1990",6.06,48%,2.83,64%,0.46,33%,100%,0.5
Ryan,McGillivray,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9,The Kid,12,0,1,"5' 11""",170 lbs.,--,,"Sep 27, 1986",1.27,20%,2.20,52%,0.00,0%,44%,0.0
Ryan,McGivern,http://ufcstats.com/fighter-details/856ec65948b7d234,,13,7,0,"6' 0""",185 lbs.,--,Orthodox,"Jan 17, 1980",2.22,29%,2.22,57%,0.00,0%,0%,0.0
Jack,McGlaughlin,http://ufcstats.com/fighter-details/237187ed9f419285,,1,4,0,--,--,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Conor,McGregor,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,The Notorious,22,6,0,"5' 9""",155 lbs.,"74""",Southpaw,"Jul 14, 1988",5.32,49%,4.66,54%,0.67,55%,66%,0.1
Greg,McIntyre,http://ufcstats.com/fighter-details/00a905a4a4a2b071,,6,4,0,"5' 10""",155 lbs.,--,Orthodox,"Apr 21, 1980",0.79,30%,1.36,41%,5.09,50%,0%,0.0
Antonio,McKee,http://ufcstats.com/fighter-details/3414b50b08a10600,Mandingo,29,6,2,"5' 8""",155 lbs.,--,Southpaw,"Mar 12, 1970",1.37,45%,0.74,74%,1.47,33%,57%,0.0
AJ,McKee,http://ufcstats.com/fighter-details/f3ec0214794a699e,Mercenary,8,0,0,"5' 10""",145 lbs.,--,,--,2.75,32%,0.92,80%,11.01,100%,100%,11.0
Rhys,McKee,http://ufcstats.com/fighter-details/f748267c4ab6c127,Skeletor,14,6,1,"6' 2""",170 lbs.,"78""",Orthodox,"Sep 10, 1995",5.16,44%,7.92,46%,0.00,0%,41%,0.0
Cory,McKenna,http://ufcstats.com/fighter-details/3351aa64aa83c4d9,Poppins,8,4,0,"5' 3""",115 lbs.,"58""",Orthodox,"Jul 11, 1999",2.94,38%,3.68,46%,2.00,47%,75%,0.4
Tim,McKenzie,http://ufcstats.com/fighter-details/9ca265dfe8323db3,,14,9,0,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 21, 1982",1.37,54%,2.96,44%,0.00,0%,28%,2.1
Cody,McKenzie,http://ufcstats.com/fighter-details/7be63795363029e8,,16,10,0,"6' 0""",155 lbs.,"72""",Switch,"Dec 16, 1987",1.74,34%,2.50,67%,2.50,25%,14%,2.5
Terrance,McKinney,http://ufcstats.com/fighter-details/809bd1a871491508,T. Wrecks,16,7,0,"5' 10""",155 lbs.,"73""",Switch,"Sep 15, 1994",5.91,56%,2.59,47%,3.23,36%,77%,1.4
Brian,McLaughlin,http://ufcstats.com/fighter-details/6488729da7ac1c79,,6,2,0,"5' 9""",155 lbs.,--,,"May 12, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jason,McLean,http://ufcstats.com/fighter-details/8336d7a85ce45481,,6,7,0,"5' 5""",145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Garreth,McLellan,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,Soldier Boy,13,6,0,"6' 1""",185 lbs.,"72""",Southpaw,"Sep 01, 1982",3.56,54%,2.94,45%,1.15,22%,34%,0.9
Sara,McMann,http://ufcstats.com/fighter-details/7be74a12d7352df2,,13,6,0,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 24, 1980",2.26,46%,1.92,47%,4.38,65%,50%,0.5
Tommy,McMillen,http://ufcstats.com/fighter-details/6b0a6def604de298,Gun,6,0,0,--,145 lbs.,--,,"Dec 15, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
James,McSweeney,http://ufcstats.com/fighter-details/cac08b8685387ca5,The Hammer,15,15,0,"6' 4""",230 lbs.,"77""",Switch,"Oct 24, 1980",3.94,55%,4.33,42%,0.52,33%,100%,1.1
Charles,McTorry,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e,,3,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Daniel,McWilliams,http://ufcstats.com/fighter-details/7b03d9df5910917d,The Animal,15,37,0,"6' 1""",185 lbs.,--,,--,3.36,77%,0.00,0%,0.00,0%,100%,21.6
Tim,Means,http://ufcstats.com/fighter-details/4b47e71384a9522f,The Dirty Bird,33,17,1 (1 NC),"6' 2""",170 lbs.,"75""",Orthodox,"Feb 20, 1984",5.04,49%,3.65,60%,1.14,40%,64%,0.2
Yancy,Medeiros,http://ufcstats.com/fighter-details/813550bc53b15fb0,,15,8,0 (1 NC),"5' 10""",155 lbs.,"75""",Orthodox,"Sep 07, 1987",4.36,37%,5.67,47%,0.33,50%,73%,0.7
Anistavio,Medeiros,http://ufcstats.com/fighter-details/2937cb502dda0808,Gasparzinho,19,10,0,"5' 6""",145 lbs.,--,Orthodox,"May 01, 1988",3.64,44%,5.00,47%,0.00,0%,0%,0.0
Kaline,Medeiros,http://ufcstats.com/fighter-details/263af068bd986548,The Dark Angel,8,5,0,"5' 3""",115 lbs.,--,,--,2.06,70%,0.29,83%,4.41,100%,0%,4.4
MarQuel,Mederos,http://ufcstats.com/fighter-details/e2be0c1a9b886d92,,10,1,0,"5' 10""",155 lbs.,"69""",Orthodox,"Nov 30, 1996",3.75,50%,2.61,62%,0.00,0%,85%,0.0
Uros,Medic,http://ufcstats.com/fighter-details/681399317dbf4701,The Doctor,10,3,0,"6' 1""",170 lbs.,"71""",Southpaw,"Apr 25, 1993",5.49,60%,3.46,56%,0.37,50%,55%,0.0
Todd,Medina,http://ufcstats.com/fighter-details/b60391da771deefe,El Tiburon,11,9,0 (1 NC),"5' 10""",193 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jason,Medina,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e,,21,15,1,"5' 9""",180 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jose Daniel,Medina,http://ufcstats.com/fighter-details/baa9be02c3e3e038,Chicho,11,5,0,"6' 0""",185 lbs.,"74""",Orthodox,"May 17, 1991",2.18,36%,5.25,47%,0.45,33%,31%,0.0
Emil,Meek,http://ufcstats.com/fighter-details/103b06d8707895a9,Valhalla,9,5,1 (1 NC),"5' 11""",170 lbs.,"74""",Switch,"Aug 20, 1988",2.52,39%,2.53,38%,0.25,33%,47%,1.0
Sanford Alton,Meeks,http://ufcstats.com/fighter-details/27c59ac201539d10,,1,1,0,"6' 5""",265 lbs.,"75""",Orthodox,"Apr 05, 1994",0.71,42%,4.47,38%,7.06,25%,0%,0.0
Gerald,Meerschaert,http://ufcstats.com/fighter-details/6ac9bc2953c47345,GM3,37,19,0,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 18, 1987",3.05,45%,3.43,53%,1.86,31%,42%,1.4
Frank,Megallon,http://ufcstats.com/fighter-details/c0a93b52096b7682,,2,3,0,"5' 10""",185 lbs.,--,Southpaw,--,1.14,21%,5.32,54%,0.00,0%,0%,0.0
Derrick,Mehmen,http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8,Caveman,19,9,0,"6' 4""",205 lbs.,--,,"May 30, 1985",1.93,14%,4.53,48%,1.00,16%,0%,0.0
Miika,Mehmet,http://ufcstats.com/fighter-details/41dca66f9dadfc86,,3,5,0,--,205 lbs.,--,Orthodox,--,0.33,12%,7.29,24%,0.00,0%,0%,0.0
Jordan,Mein,http://ufcstats.com/fighter-details/2aa49b3766a59bcd,Young Gun,31,12,0,"6' 0""",170 lbs.,"73""",Orthodox,"Oct 10, 1989",3.35,44%,2.55,69%,1.56,58%,66%,0.2
Bryce,Mejia,http://ufcstats.com/fighter-details/6eae26c44e505775,,3,1,0,"6' 1""",170 lbs.,--,,--,3.49,62%,6.98,50%,0.00,0%,0%,0.0
Brian,Melancon,http://ufcstats.com/fighter-details/eee7dafac7d672b5,,7,3,0,"5' 8""",170 lbs.,--,Orthodox,"May 28, 1982",4.18,49%,3.64,64%,2.02,100%,66%,0.0
Brandon,Melendez,http://ufcstats.com/fighter-details/2b06b6ad5db63348,The Murderer,25,25,0,"5' 11""",155 lbs.,--,Southpaw,"Mar 24, 1983",0.84,26%,0.56,63%,0.00,0%,25%,0.0
Gilbert,Melendez,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1,El Nino,22,8,0,"5' 9""",145 lbs.,"73""",Orthodox,"Apr 12, 1982",3.44,33%,2.53,63%,1.64,41%,71%,0.2
Nair,Melikyan,http://ufcstats.com/fighter-details/64b8561624d3b15e,Ahalkalakski,11,0,0,"5' 6""",155 lbs.,--,,"Aug 08, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Marcelo,Mello,http://ufcstats.com/fighter-details/672ef06fd9f41f7d,,1,0,0,"5' 7""",170 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Fabio,Mello,http://ufcstats.com/fighter-details/8a028648f3f0761d,,11,8,0,"5' 5""",155 lbs.,--,Southpaw,--,0.86,35%,3.94,50%,0.00,0%,0%,0.0
Vanessa,Melo,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a,,11,8,0,"5' 5""",135 lbs.,"65""",Orthodox,"Mar 27, 1988",3.48,30%,6.13,59%,0.00,0%,71%,0.0
Antonio,Mendes,http://ufcstats.com/fighter-details/3795fca327cbcf23,Samurai,18,13,0,"6' 3""",205 lbs.,"77""",Southpaw,"Apr 19, 1981",1.34,47%,6.85,22%,2.51,50%,100%,0.0
Chad,Mendes,http://ufcstats.com/fighter-details/b5b684eac99ae0a3,Money,18,5,0,"5' 6""",145 lbs.,"66""",Orthodox,"May 01, 1985",2.78,49%,2.35,67%,4.13,55%,100%,0.3
Augusto,Mendes,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49,Tanquinho,6,2,0,"5' 6""",135 lbs.,"65""",Orthodox,"Mar 03, 1983",2.42,34%,3.91,56%,1.75,33%,80%,0.0
Eddie,Mendez,http://ufcstats.com/fighter-details/49e49b54e5901d0d,,8,3,1 (1 NC),"5' 10""",185 lbs.,--,,"Jan 16, 1984",1.71,33%,3.43,11%,0.00,0%,0%,0.0
Mateus,Mendonca,http://ufcstats.com/fighter-details/48812daf291a4e23,Bocao,10,3,0,"5' 6""",125 lbs.,"71""",Orthodox,"Jan 17, 1999",1.66,40%,4.14,30%,2.54,27%,55%,0.4
Luis,Mendoza,http://ufcstats.com/fighter-details/28200bc87367614f,,0,1,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Pietro,Menga,http://ufcstats.com/fighter-details/869d68b5383131fd,,13,0,0,"5' 7""",125 lbs.,"68""",Southpaw,"Feb 15, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Alonzo,Menifield,http://ufcstats.com/fighter-details/a495f599e787614f,Atomic,16,5,1,"6' 0""",205 lbs.,"76""",Orthodox,"Oct 18, 1987",4.00,55%,3.92,49%,0.56,31%,78%,0.2
Ivan,Menjivar,http://ufcstats.com/fighter-details/5755960ebd0b16f6,The Pride of El Salvador,25,12,0,"5' 6""",145 lbs.,"64""",Orthodox,"May 30, 1982",2.78,37%,2.76,65%,0.56,28%,38%,1.0
Dave,Menne,http://ufcstats.com/fighter-details/275cafc9de131c83,The Warrior,45,17,2,"5' 10""",170 lbs.,--,Orthodox,"Jul 29, 1974",1.84,44%,1.99,42%,0.46,50%,57%,2.5
Steve,Mensing,http://ufcstats.com/fighter-details/3bc27ec15facbcf3,The Machine,9,13,2 (1 NC),"5' 11""",185 lbs.,--,Orthodox,"Dec 06, 1977",0.00,0%,9.51,42%,0.00,0%,0%,0.0
Buck,Meredith,http://ufcstats.com/fighter-details/36120738148f203f,,3,3,0,"6' 2""",185 lbs.,--,,"May 17, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Adam,Meredith,http://ufcstats.com/fighter-details/c1135a6892e916db,,5,3,0,"6' 2""",170 lbs.,--,,--,2.63,50%,2.11,55%,7.89,100%,100%,7.9
Nick,Meregali,http://ufcstats.com/fighter-details/2f6dc878d653c442,,0,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joe,Merritt,http://ufcstats.com/fighter-details/e82d5f54daa85a7e,,7,2,0,"6' 0""",170 lbs.,--,Orthodox,"Mar 07, 1984",1.53,58%,0.73,66%,0.00,0%,68%,0.0
Jeremiah,Metcalf,http://ufcstats.com/fighter-details/5bdcbd8dd681a257,,13,7,0,"6' 1""",185 lbs.,--,Orthodox,--,1.74,59%,0.27,60%,4.02,66%,100%,2.0
Jonathan,Meunier,http://ufcstats.com/fighter-details/5823ceab56741617,District,8,1,0,"6' 3""",170 lbs.,--,Switch,"Aug 04, 1987",3.47,50%,1.43,69%,0.58,33%,58%,0.0
Yaotzin,Meza,http://ufcstats.com/fighter-details/3623bd267a2eef2e,,21,11,0 (1 NC),"5' 9""",145 lbs.,"71""",Orthodox,"Feb 04, 1981",1.43,41%,1.62,64%,1.06,20%,18%,1.4
Guy,Mezger,http://ufcstats.com/fighter-details/946f341df6472ee0,,30,14,2,"6' 1""",200 lbs.,--,Orthodox,"Jan 01, 1968",2.30,32%,1.36,72%,0.39,50%,88%,0.0
Jonathan,Micallef,http://ufcstats.com/fighter-details/f782f953bfe7b5f2,The Captain,8,1,0,"6' 0""",170 lbs.,"77""",Southpaw,"Mar 05, 1999",4.77,43%,4.00,58%,0.83,50%,50%,0.8
Brandon,Michaels,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61,,4,14,0,"5' 9""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Andreas,Michailidis,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,The Spartan,13,6,0,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 18, 1988",2.90,51%,3.57,44%,1.12,27%,50%,0.0
David,Michaud,http://ufcstats.com/fighter-details/49f4b511932f71e9,BullDawg,11,3,0,"5' 9""",155 lbs.,--,Orthodox,"Nov 10, 1988",3.25,43%,4.45,54%,2.53,58%,77%,0.7
Chris,Mickle,http://ufcstats.com/fighter-details/f903967fd320da38,,30,21,2 (1 NC),"5' 9""",145 lbs.,--,Orthodox,"Jul 10, 1983",3.03,27%,9.70,48%,0.00,0%,0%,0.0
Zachary,Micklewright,http://ufcstats.com/fighter-details/a36a14985a57a1c6,,15,3,0,"6' 0""",155 lbs.,"74""",Southpaw,"Aug 21, 1976",5.56,53%,4.72,54%,0.70,12%,100%,0.0
Kristof,Midoux,http://ufcstats.com/fighter-details/5b5b9c6f6f270369,The Hurricane,6,10,0,"6' 1""",220 lbs.,--,Orthodox,"Jul 30, 1974",0.70,43%,2.89,49%,0.00,0%,0%,0.0
Keith,Mielke,http://ufcstats.com/fighter-details/f62850b3c7480db9,,0,5,0,"5' 8""",185 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Mierzwiak,http://ufcstats.com/fighter-details/2b284840ca89876a,,5,3,0,"6' 1""",185 lbs.,--,,"Feb 14, 1988",1.60,61%,1.73,48%,2.00,28%,0%,1.0
Gabriel,Miglioli,http://ufcstats.com/fighter-details/a6fa5dd90528e9f7,Biel,9,9,0,"5' 8""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
